season,player_id,pa,offense_runs,total_innings,field_innings,defense_runs
2022,670869,59,5.687297933143212,143.66666666666666,143.66666666666666,-5.02092542749513
2024,691594,36,-2.020571874590249,76.65402168211226,59.0,-0.20917798025045942
2025,695257,6,0.09370214217403497,17.666666666666664,17.666666666666664,-0.89767210893692
2025,660688,267,-13.260135983212503,571.4871794871794,567.3333333333334,3.97642750389246
2024,596129,79,-4.518196978273911,170.62081714254242,0.0,-2.0479179012307904
2023,641511,187,-6.015446906816939,591.6323529411765,587.0,1.1353155128047165
2021,591971,97,-2.7427871481779813,184.15688684060234,130.33333333333331,-0.7108897594505854
2025,669087,58,-2.68873507377228,164.66666666666669,164.66666666666669,-0.12554493759176413
2023,687462,44,0.5090903300652134,91.30069469029297,36.666666666666664,0.3388537831561087
2023,664247,30,-1.1384691012959633,63.152577782016245,19.0,-0.4374922026679723
2025,641645,21,-3.2625321953708397,71.66666666666667,71.66666666666667,-0.39856115857125174
2021,593528,12,-1.7514011688957254,39.97340425531915,36.0,-0.2956089698822163
2022,621006,33,-1.519538717152331,102.25,100.0,2.7187393105439543
2023,621458,34,-2.049823961784297,73.54473874741169,7.333333333333332,-1.2056247899620565
2022,671218,22,-2.793030553287467,49.58413978494623,42.33333333333333,-1.6060674793049161
2025,669304,36,-3.171762498768152,101.0,101.0,-0.09275239962196768
2023,602074,80,-3.741038463581041,165.07051282051282,158.66666666666666,0.6500584139724106
2024,671117,14,2.239071362312955,27.100082712985937,20.333333333333332,-2.516506685055862
2023,677800,85,3.716249913725809,188.9026930894309,179.33333333333331,-8.969520839119744
2022,677223,1,-0.24076729659707685,4.0,4.0,-0.2268124334601284
2021,606336,7,-0.220730407276088,26.595238095238095,24.666666666666668,-1.379922261342056
2023,614173,71,-1.1741234405435126,181.1157509157509,163.33333333333331,-6.576469638567676
2024,660162,45,0.4009532665407467,87.31972789115646,85.66666666666667,0.28457842507127706
2024,642215,98,4.637297608908866,264.9441349760009,242.33333333333331,-9.84822658668649
2023,670276,12,-1.9838458420389007,35.24242424242425,30.333333333333336,-0.3928031582864385
2023,668751,5,-0.6177167584760311,11.454545454545455,9.0,-0.5612006499790487
2023,663905,37,-1.348556912683516,76.17021276595744,62.0,-1.6912255875451023
2022,666703,6,-0.22729369260157378,7.84090909090909,6.0,-1.086197365192708
2025,686554,41,-4.744530843103519,83.204329004329,73.66666666666666,-0.586815614903185
2022,665650,28,-4.563585845398638,56.33333333333333,56.33333333333333,0.42459543261665683
2025,668800,88,-3.773951532278091,213.0925773999628,154.33333333333331,0.5672152258221421
2025,676466,16,-0.6242383588220655,94.66666666666667,94.66666666666667,-4.912495064064413
2025,644433,22,-2.0608608608388135,53.58823529411765,52.0,0.15736041383915006
2024,676113,75,0.10676299405157552,159.06452083952084,119.66666666666666,-2.5727782578170406
2024,693049,38,-0.6145573638787416,103.11776061776061,99.0,-2.5101262374183966
2025,640459,15,0.7766611761701729,71.66666666666666,71.66666666666666,-1.2647953814720734
2024,665052,89,1.874773426017883,187.5662864530378,156.0,0.3082569629892864
2021,602080,9,-0.21466020227809113,30.0,30.0,0.18523045595137203
2021,643436,6,-0.17950432525625748,13.43047914922915,0.0,-0.1612025960984294
2025,682868,12,-0.7787395870621076,27.666666666666664,27.666666666666664,0.7653783786350344
2024,664058,9,-0.842939121994494,45.333333333333336,45.333333333333336,0.03629023563732019
2025,685744,4,-0.32795904172469825,11.666666666666666,11.666666666666666,-1.8600319941952197
2022,641525,14,-1.2508582089581313,39.583882783882785,24.333333333333332,-0.3107969008452327
2021,621008,7,0.4856241730546077,16.0,16.0,-0.9140412696089113
2025,671976,12,-2.8580283161214024,26.164092664092664,16.0,-1.8575658042612315
2023,656821,8,-1.6246819673547197,25.902439024390244,18.0,-1.2855336917147602
2023,657061,10,1.6038586592477004,25.04978354978355,20.666666666666668,0.3175139674084971
2022,547172,4,-0.9800270427725947,8.666666666666666,8.666666666666666,-0.07843298603234496
2022,681351,16,0.2399307694191173,39.333333333333336,39.333333333333336,-0.4015510443502242
2022,669008,3,-0.7314233370577199,6.394736842105263,0.0,-0.07675438596491227
2021,641929,2,-0.5531055360984334,10.131578947368421,8.0,0.1389863055794435
2024,687957,7,1.4156920799581925,13.114285714285714,0.0,-0.15740740740740738
2022,664789,1,-0.19839565927197425,0.6666666666666666,0.6666666666666666,-0.7639266524686632
2021,541650,21,-3.80135893838019,43.62309749074455,30.0,-1.3491276266476684
2022,502054,622,-7.905536852313565,1218.4127793411262,1104.3333333333335,-28.049643189785872
2023,676116,495,14.067659364725994,1064.8661283657157,993.0,-4.41835623294355
2023,650333,617,17.102036062121034,1263.8472652218782,1250.3333333333333,-4.046831688836146
2022,647304,498,5.551343379956058,1026.727369314818,683.3333333333333,-8.682431286806771
2023,665506,95,0.43965171835816363,275.72819522819526,259.33333333333337,3.709324301121616
2023,670764,349,2.000077271153531,719.0509778751039,681.0,7.431777299511345
2023,592696,516,2.3499274600796767,1101.6005939369168,834.0,16.78731350563218
2023,519058,386,-9.753837802386531,943.3833766712344,827.3333333333335,-15.31694069456572
2021,544369,408,-15.013494148651933,870.6602564102564,866.3333333333333,1.743941283762584
2021,542303,208,-6.981416565599596,410.33333333333337,410.33333333333337,9.919792594543079
2024,669004,451,-6.555864500470923,1009.8642765189076,874.3333333333334,-9.058064676559713
2024,669234,228,-2.590691185936966,476.3786010057787,65.0,-8.405960643591335
2025,607043,652,15.306893981996598,1347.5256747638327,1310.6666666666667,-9.529631200233727
2022,650402,572,7.88537056470142,1214.955549254305,1115.0,-0.2431347183969097
2025,624585,315,-3.575766963587098,661.0047910448184,274.3333333333333,-9.089305258534061
2022,664670,156,-3.0087301625838,439.1273041444093,353.6666666666667,-5.604825931575054
2023,678554,92,-0.17132444158702698,195.12785125551085,181.66666666666666,4.243686393322042
2022,656775,672,8.451952321920913,1359.5034749034749,1319.0,10.806376159570975
2024,642715,688,18.027018506083724,1399.3333333333335,1399.3333333333335,-11.802552530287725
2024,679845,171,-8.341155544842037,385.10755665902724,348.66666666666663,1.9709631357972976
2025,677942,266,-1.6710806665862539,608.7567567567568,600.0,1.4328279127507082
2025,682988,116,-7.149897617852194,254.3003875968992,245.66666666666666,-6.074577905267242
2022,500871,542,6.9848626548349415,1181.54401291103,1103.0,-10.579096572578457
2025,571448,436,-10.228533603281452,908.05782487861,826.0000000000001,19.418386375618066
2023,681297,77,-4.866691891415126,238.33333333333331,238.33333333333331,-6.613500529775434
2021,656537,140,0.20843615070911437,372.3297764227642,368.6666666666667,1.2759157635631115
2024,668804,692,22.240863408548744,1327.2387802549097,1082.6666666666667,-6.8626146934414
2023,645801,251,5.765081423191153,525.9453145129353,39.66666666666667,-6.444626794218237
2024,668885,257,1.6297216489957949,517.5172481683105,425.66666666666663,1.9480565056098678
2025,656976,288,7.305811614946693,627.573823198778,301.6666666666667,-11.789340448716292
2023,514888,410,24.82081092733737,747.6874999999999,736.9999999999999,-21.331867675552886
2021,607208,646,39.60659387565569,1262.4670542635658,1258.3333333333335,16.133636977755636
2022,570482,551,6.267122882402396,1171.3644497044431,1080.3333333333335,7.672149747852596
2024,668930,619,1.508238455821726,1335.4649122807018,1333.3333333333335,48.06404750338463
2021,595956,124,-5.342931396466332,298.5548206860707,274.0,2.655871574522859
2021,665750,172,-9.613092177540254,398.2538461538461,386.0,13.668481131457272
2024,670242,261,16.440091488071648,602.0780194723693,482.0,-4.216924699615495
2024,621020,593,2.0825418870313923,1266.0430729923792,1250.3333333333335,-3.1303010851196675
2025,643396,459,-11.10088226449989,1150.5214626391098,1137.0,2.500958927475131
2023,672478,293,-11.213259541584755,669.2609521448012,469.6666666666667,-18.344030352309638
2021,592178,582,25.252908937086175,1187.1327951861274,1094.6666666666665,-14.013813300677516
2022,643217,521,13.333468992165606,1069.2918727237875,1037.3333333333333,1.720769988795002
2024,663538,641,4.893291320078568,1331.0,1331.0,17.77194756874215
2021,545350,198,-2.4042685494676452,619.6325324693019,549.3333333333333,-1.4036221516121299
2021,475582,273,-0.8623956017242502,540.9810966781795,357.3333333333333,-9.116951346138277
2024,702616,208,-6.148629248652256,511.21705426356584,509.33333333333326,-7.444957306397603
2025,624413,709,31.371065570660335,1422.4710144927537,1395.666666666667,-31.91768812927066
2025,676044,83,-3.1921745301359126,213.7117117117117,209.33333333333334,-0.3713796849206772
2023,660821,403,4.263834233874915,1038.3521081144092,1025.3333333333333,-20.331610742245807
2025,457705,551,-4.737071244037124,1139.4092996000118,61.666666666666664,-14.726593683159344
2021,664057,215,-10.154610019312505,537.6537156244467,429.66666666666663,-8.81293289450507
2022,650490,558,30.714620377085996,1158.2061625366505,1023.6666666666667,-23.235324883151772
2022,572816,297,0.29898296560272897,609.2268590528574,364.3333333333333,-2.1123230968388746
2023,686668,431,-24.560815128179854,1067.3333333333333,1067.3333333333333,41.38192292655058
2021,650333,441,5.582511050131513,1096.9079335298848,1067.0,-1.8294286625330107
2023,673237,377,7.2019005499907305,845.6767855061424,602.6666666666666,4.039524295184659
2025,667670,699,21.03899769689494,1407.5369182628256,162.0,-18.391913352872457
2022,641513,96,-3.383083129910923,213.34332514332516,185.66666666666669,4.1957940866508725
2024,593428,463,0.037997322596293515,965.88266716263,881.6666666666665,-7.3307027441443715
2025,502671,534,4.337117830835169,1054.0648399054194,925.6666666666667,-5.60403106083098
2021,571657,518,-5.224408283054553,1213.6758272266836,1159.0,-11.076630460176572
2025,672580,666,18.84373071215007,1457.3333333333333,1412.3333333333333,4.69675867910039
2023,571657,369,0.5500370106870038,973.6405370888955,954.9999999999999,-14.557200260008273
2025,665839,102,-1.7579125231421533,262.3687474989996,258.3333333333333,-4.03965423257566
2025,673357,431,-1.630878683127536,921.3583333333333,883.3333333333335,17.125817619405343
2024,656896,302,-6.858306479408526,1033.3432360683703,1011.6666666666666,-20.00879432629612
2022,642133,599,1.3524655713341476,1305.9967294721498,1210.3333333333335,-13.371187552787074
2022,518934,541,7.237822162700251,967.992478525626,839.0,20.079300194254436
2023,683002,622,22.0647333941585,1071.9527302178337,939.3333333333333,2.643653316869319
2021,519317,566,19.48996126257314,1152.5098963603555,136.33333333333331,-5.1472307899711405
2025,683734,447,-3.8390661822246637,942.1435326743522,727.3333333333334,-16.525510756564316
2025,663586,447,2.620864253987424,882.6666666666667,882.6666666666667,-2.8742017766712427
2025,678882,587,1.8471895393484163,1424.6666666666665,1424.6666666666665,13.734613268931824
2022,572191,456,-4.15025150509641,1068.0,1059.0,10.510943541599307
2025,621566,724,32.11189522366794,1421.8198404361742,1391.6666666666665,10.77850030733814
2022,608324,656,25.343259695253014,1360.1044820228244,1328.6666666666667,29.410716508218123
2023,669743,439,-11.499562975195955,1005.5949627173043,956.0000000000002,26.29684334036262
2021,665862,507,2.451966479165988,1033.7187590816625,1017.6666666666667,10.81383998510173
2023,542303,592,32.85958076776002,1205.136901289322,13.666666666666668,-13.84220206409684
2024,680777,465,2.3297389176687875,976.6718081838212,677.0,0.39864543636253735
2025,676391,588,2.649103422568258,1095.4426320929192,1071.6666666666667,35.29767579978703
2023,677594,714,29.156879160477416,1367.5675675675675,1324.9999999999998,9.800652340621935
2023,657656,404,-6.35856997752201,864.1839977964753,810.3333333333333,4.997414808580743
2023,543543,67,0.2432077027415307,171.45157654975992,46.33333333333333,-2.402022355496809
2021,458015,529,28.422862953456086,1083.50960659531,966.0,-2.2027840727850054
2021,596825,101,-9.045456473655381,256.6779231367701,238.66666666666669,-5.891423501107072
2022,608369,663,15.230452980475617,1325.3498037429933,1216.0000000000002,-4.074082793774688
2024,668709,642,15.800058548054167,1381.224358974359,1361.6666666666665,-4.19910190972463
2025,694384,563,6.306801020495564,1133.073796755047,1095.3333333333335,-7.068905404772764
2021,572233,445,-2.2955631830130754,899.3308911436318,832.3333333333334,8.360568357038321
2021,594809,275,-7.69586636638219,615.4745099465495,585.3333333333334,2.436035372156001
2025,664770,438,2.383508129692483,886.026622599202,752.0000000000001,-1.8533745321872115
2022,572039,139,-5.527036520460408,305.984457119631,180.33333333333334,-1.2340362133279317
2022,668227,645,19.113445478244973,1304.2774337821897,1011.6666666666667,-7.731724282426619
2024,621466,194,-3.173757614842974,394.92051264031613,156.0,-0.8888696701120664
2025,621439,542,35.21789799090061,1046.0,974.0,-13.286447688279189
2023,493329,329,-10.513218320441219,715.9402353100535,676.0,-2.7598742086457237
2023,596019,687,27.24888963823426,1371.5293613451508,1343.3333333333335,10.519372486904226
2021,622682,209,0.0766712932419491,506.6870901139577,477.66666666666663,-0.641156318157561
2022,666624,425,11.304773847206144,843.5011491095817,786.3333333333334,-4.908005725904612
2022,665489,706,22.698676784166057,1422.0351052644737,1136.0,-18.384415024667106
2022,669720,582,1.0271254656150997,1293.6838400900901,1259.3333333333335,-8.849874300391425
2022,669374,266,9.776148512207762,557.3382936419855,281.66666666666663,-8.131038353544
2023,665862,383,6.5707140056286555,802.2731837415818,771.6666666666667,-15.289560473639927
2021,660271,627,43.44614373013172,1271.2628857408897,45.66666666666667,-17.87745792871725
2021,624512,214,-6.051386892588595,536.6605906118775,478.66666666666663,5.1179512941909415
2025,592885,644,21.301058348527427,1278.0166811264921,139.33333333333331,-14.992763323184011
2025,605170,386,2.070393021861788,786.4308972565739,450.33333333333326,-3.6677743215321326
2022,642165,192,-7.72708823931195,507.3626431166873,472.6666666666667,-7.948792326057711
2024,668670,337,-11.508209474916896,827.8215747976999,763.3333333333334,8.21626803677149
2024,609280,319,-1.7922918886000696,642.1517857142858,572.0,-0.29820484039411665
2025,621028,116,-11.04132720319923,430.8476196634092,413.00000000000006,3.428046097240441
2024,661388,679,22.302794757653224,1350.8963801718269,1026.3333333333335,7.40433103623267
2021,506702,220,-18.551707843654775,497.5878301988164,399.3333333333333,3.192175011972526
2024,444482,260,5.9368984729925405,584.249677973495,312.66666666666663,2.24729049219546
2024,620443,130,-4.171923430019155,294.0727482939217,196.66666666666666,3.031027025300836
2025,641555,98,-2.5714812399822247,323.2000587544066,317.0,-3.5960863207556035
2023,642180,55,-0.6531444824090553,149.82940039872003,126.99999999999999,1.7078841049070486
2021,658069,284,-17.797134644060073,790.3175930120751,761.3333333333334,4.199278646900077
2021,592622,24,-1.8403630012264551,48.49355273166863,10.666666666666666,-1.1690821841101753
2023,545350,83,-3.3288139452490535,330.66666666666663,330.66666666666663,6.459728453483869
2022,661531,205,-12.268367763279272,471.7701095461007,430.0,0.6968431994413493
2021,521692,631,18.11308807961351,1330.8570023089555,987.0,8.404801941999786
2023,679529,684,6.024971717114229,1403.2328117591278,1341.666666666667,-18.034800029202366
2021,592743,418,-21.967808942704742,1078.0188153437252,1016.0,24.562891971013702
2025,687637,137,4.8942856098494,337.7416666666667,331.6666666666667,-6.923386821931453
2025,641680,433,-16.049518566433644,957.256904363428,757.0,4.00951440328152
2025,683021,25,-2.469443948911803,54.234234234234236,47.666666666666664,1.2279536170587728
2022,650331,174,-11.229870619722952,494.3178294573644,479.66666666666663,2.4395023606708635
2023,641820,263,-7.710319020876005,539.5450358716255,309.33333333333337,-6.7241802899958865
2023,592178,335,-10.007322075350839,667.3550742745697,437.0,-18.652550605182903
2024,647351,364,-5.076661593756874,769.9877082939583,638.6666666666666,-1.6122383103055287
2025,680737,110,2.290127121288168,295.4490196078431,287.66666666666663,1.9028510680713242
2025,671277,526,-3.5806632413029647,1159.4244745876458,1134.6666666666665,-16.69732169826746
2025,701305,109,0.3946355325855164,244.31045586912683,148.66666666666666,0.18168469163105616
2022,622534,363,6.245306290208267,808.8005161505162,651.3333333333333,-11.91919731263657
2022,663656,609,23.895134818164742,1303.2375126443055,1233.0,-6.255329045977463
2022,650489,392,-3.8831658852864814,958.747211701711,944.0,8.589030327191894
2023,663897,19,-3.7965028749327683,43.05209176788124,28.666666666666668,-0.37052890774245756
2023,596142,267,2.29867773411425,585.7600713416739,524.3333333333334,5.4655156512496665
2023,596117,125,-5.975840768040804,366.33333333333337,366.33333333333337,1.6235716817908674
2025,700337,403,-2.822286403799041,874.1372790561311,612.3333333333333,-2.1302009615838546
2022,656495,28,2.5821672028205986,121.18918918918921,119.00000000000001,-3.2715761256679734
2023,656811,368,8.586580962564662,921.2659487270672,814.6666666666667,-24.00067333230267
2021,514888,663,26.76067995074042,1272.5677373222015,1232.3333333333333,-18.57079680089089
2025,677588,169,-2.256427519952146,428.7608695652174,427.0,-3.810632080177663
2022,641857,597,4.082509993484569,1241.5691056910568,1233.6666666666665,2.5145051826355425
2022,663743,240,0.7585338509286821,587.9660652027525,512.3333333333333,4.076555389571669
2022,595281,221,0.7753901896244795,521.1377272969657,498.66666666666663,-5.126313549217539
2023,665750,554,2.666048968863418,1223.5508333333332,1211.3333333333335,7.480079967285262
2022,657757,410,-3.139922108010003,944.0181451836503,709.6666666666666,-22.362182568409
2023,686676,70,-9.883434402206046,184.05,180.0,2.8044087966827274
2024,665828,326,-4.834584265224926,847.3402831402831,838.3333333333333,9.598945927393581
2021,493329,591,24.074584315461898,1225.788582060321,1203.6666666666667,13.51653654019492
2021,624424,479,-0.09125599304999366,980.5253365900759,929.3333333333334,-12.684989533080707
2022,683146,42,-1.5452495513568503,94.4375,77.0,-0.46854367463438196
2023,572233,661,20.26557010852206,1340.6635902413148,1257.3333333333335,-13.435137560509784
2024,641343,346,0.1885354390767504,725.9805377499473,555.3333333333333,-8.592670613561358
2024,621493,663,9.878492876455399,1362.430815252023,1204.0,-5.33533596412684
2025,670097,56,-0.11205312585934646,193.33333333333334,193.33333333333334,-6.724848033775103
2023,521692,580,-7.93528409435886,1162.2521437538699,868.0,-7.185469652666678
2022,628450,327,-0.4385256678190341,698.9818987123278,418.0,-5.426229114118419
2023,641313,524,-25.506331715004944,1035.3829009350034,981.0,1.4799639126331856
2021,516770,346,-1.6264137649605384,721.8027848408547,696.6666666666667,7.055642009222892
2024,662139,513,6.287852538823142,911.145186247293,865.9999999999999,32.67254484384946
2022,641933,383,2.4758173252177147,854.2149122807018,836.3333333333334,-6.607948855538652
2022,669257,578,18.611545496707485,1172.7802523771895,956.3333333333334,3.6617569488961865
2025,694362,75,-3.070877253033041,205.0151515151515,201.33333333333331,-0.8598401350320068
2021,657656,378,4.992510950827658,765.9238510870537,713.3333333333333,11.298219934347054
2025,663853,341,8.62744921139506,610.5855927073288,496.66666666666663,-5.2475399471259
2025,643289,398,-9.30896679713802,945.0234212639316,912.0,17.131813417027114
2022,516416,387,1.8190910964988225,815.6240373661426,762.3333333333333,1.2912418975836757
2022,669222,420,-14.86652593522848,921.0097237330208,851.6666666666665,-4.46877145582225
2023,680574,403,19.768351667805273,796.4537264537264,771.3333333333333,-0.4693920908742122
2025,695238,149,-3.0923951819221394,308.39465366743605,201.33333333333334,-8.20747364893828
2023,543807,683,1.0548277585262493,1319.7235921143815,1128.3333333333335,-13.085198868233265
2021,665506,68,-9.79375688517629,167.66277056277056,161.66666666666666,-0.938897176689852
2022,666971,493,5.638548434686854,1025.4427366074933,884.3333333333333,0.4471236650500802
2023,596103,207,2.062608146972698,699.3773885556943,654.6666666666667,-10.628643169493316
2024,596146,399,-1.6070508516866917,895.2648351648352,875.0,-16.48441497541615
2025,607680,43,-2.392367326202187,134.14939839572193,122.00000000000001,-1.6215718680498874
2023,677649,439,8.154658488087037,971.4427525435246,671.0,-6.124917655265362
2023,656537,50,-4.422744572255096,115.33333333333333,115.33333333333333,-2.1109996472814787
2023,608336,332,3.9554973359505867,884.8837604643231,853.0,-23.193680188381375
2021,670032,532,9.399892172634182,1258.1413094530617,1215.6666666666667,-0.48042718443441634
2021,608336,616,21.31663676905612,1356.6356862054804,1223.6666666666667,1.521202858941074
2021,596019,524,5.496267987748567,1041.3612124226347,1022.6666666666667,11.104381390707562
2023,595956,149,-20.86225919648098,373.82591297442104,279.0,2.2067576795058828
2024,602104,301,8.069188842693212,786.6874088501797,762.6666666666666,-8.780935462303145
2022,650859,511,4.335311704260105,838.8958287345907,756.6666666666666,24.144423389779234
2021,609275,125,0.9236953398209398,282.6770416203466,228.66666666666669,-1.090087235728744
2025,655316,135,1.767204264166205,498.4330868477251,467.0,-6.216190686851684
2022,607461,47,-5.6949273217600265,104.18854248640464,64.33333333333333,-1.8092472090256335
2023,624424,470,-1.3390777309669417,948.8032604182883,703.6666666666666,-7.292726132172253
2025,669003,78,-1.315775852790797,203.33333333333331,203.33333333333331,8.368739896370618
2025,666182,628,20.75811201401362,1201.6152055678654,1078.0,-3.8614112713645117
2024,595777,668,35.89140137986081,1319.481806437483,1068.3333333333335,-13.163914683226825
2025,681481,464,12.60072938658137,968.5026748471465,577.3333333333334,2.31322285939628
2025,682641,184,-1.6140558362010506,430.6792601807308,374.33333333333337,-9.131119054417338
2024,592663,413,2.821568777208506,869.6840197399714,827.0,5.41767749405395
2022,656305,621,10.469192489405987,1346.8480883813309,1322.0000000000002,9.27314985685491
2023,664029,72,-2.9798987990706185,157.95285405217575,82.66666666666666,-1.7936143585777762
2023,675986,37,-3.84982278991875,99.08017643551159,77.33333333333334,1.7147754825517012
2025,808975,170,2.314396091783507,365.07165963018826,312.0,5.517254267387795
2024,686894,28,-2.9562312724605397,77.04606685694517,64.33333333333333,-2.8364171309313595
2023,621438,243,-1.8347542636305025,474.7138430326727,441.33333333333326,14.878089855227827
2021,656811,236,-8.658994291478976,531.9097498956606,303.6666666666667,-5.171385455948155
2025,666163,128,-8.455806200850606,329.6885409800044,315.33333333333337,1.9250938791545684
2021,592696,267,11.330747214360184,858.4295343703238,828.0,10.453037282419732
2025,674441,15,-1.04619273596959,64.72079164464245,53.00000000000001,-1.856566401780039
2025,621035,125,-5.917852320343982,257.7040362731152,244.0,-3.5867673510024702
2022,669065,98,-0.18721238436977805,246.3352392615685,209.33333333333334,-10.41305389238495
2023,670032,262,-5.248082772142461,588.5865252394663,530.0,11.478042188718085
2021,656403,83,-6.354687637418961,174.80633559490371,147.0,-6.615586167375873
2021,642721,295,-11.05346783372478,716.5641025641025,707.3333333333333,0.014064148603277093
2023,681584,140,-8.20312978464271,314.9427744639207,263.6666666666667,-2.250917934510719
2023,677587,86,-5.321354370327503,176.66666666666669,176.66666666666669,-1.9184666067855236
2023,606132,169,1.0970403668257824,462.74875386812903,443.33333333333326,-24.264348972654105
2025,663457,583,5.786646330023529,1132.4769220348169,1091.3333333333335,-0.5291731219157804
2021,594988,34,-4.258603143956258,77.4906941266209,69.66666666666666,0.643940819015587
2024,680776,735,36.60151525868122,1404.0599145145866,1374.6666666666667,-15.03047609550136
2025,668974,47,-7.197458289233381,129.7982456140351,127.66666666666669,-0.46156988282603156
2021,660821,251,3.6490013688338476,533.7725225225225,529.3333333333334,2.3755001098763016
2025,605141,663,4.040835271541777,1278.017423259345,1205.6666666666665,13.525477816291062
2024,645277,435,2.561369588900843,869.3333333333333,869.3333333333333,4.834007056383431
2025,676694,381,3.8021270648399055,854.4920160195261,833.6666666666667,-5.628649242862772
2023,660271,599,62.86645730052244,1191.6398416994164,0.0,-14.302947345500527
2025,682663,585,-5.185186908451747,1168.3632156603976,600.0,-12.992476550638536
2022,666160,111,-5.024631988958816,237.3357574811301,205.0,-0.19547982841542222
2025,664040,553,11.45696290534933,1114.7635425495182,990.6666666666666,-5.634630436170863
2021,669289,239,5.629818074437835,654.6303966229975,619.6666666666666,6.09352404547166
2021,621438,271,5.699401295298085,529.3053641933318,420.0,9.446558760331278
2022,669261,372,3.0495190500455824,975.35,965.0,-11.696082051933573
2023,686469,260,-0.963162294642893,522.4234234234234,369.6666666666667,-2.810257041048302
2023,458015,242,0.6909343623869701,509.61936508224596,293.0,7.561184140977744
2023,543333,100,-5.162941427802061,218.12219927800425,124.0,-1.129867268397045
2021,670764,173,-3.057033882438761,387.39725936462776,372.33333333333337,-5.329826932530911
2024,667472,108,1.9460709921209554,196.99854921116517,146.66666666666666,6.579764654402253
2024,456781,309,5.914368568993158,647.1843119443051,376.3333333333333,-9.082733745503106
2022,553882,296,-7.695229857660482,704.9367488931056,692.3333333333333,3.4898647966522214
2022,595978,338,-26.041010062495467,791.5818442052034,660.3333333333333,6.346466462771549
2025,681715,294,3.6618859069770817,602.4295829944401,211.0,-2.932959517032179
2025,670042,219,-0.01633370874361839,652.5733082706766,624.0,-13.251689802998147
2025,516782,329,4.655703050039745,670.4699900801315,46.0,-7.402533471465777
2022,544725,315,-19.682488455581765,634.8888915701416,612.6666666666665,10.371787969098548
2024,663647,396,-17.038742172571336,825.6666666666665,816.6666666666665,10.535791171283348
2025,678894,88,-2.8145615478686783,209.1883165360209,205.33333333333331,2.2027096660099916
2022,643393,558,-4.122011643263733,1292.33809202664,1228.6666666666667,1.9198798888965454
2021,642180,145,-0.8281432999046192,857.6129032258063,855.0,-23.868607302279706
2021,543333,565,0.30078906220899615,1186.240110549826,1122.0,-24.34739622252626
2022,676801,407,7.326579793729663,1155.6666666666667,1146.6666666666667,-25.94990970703246
2024,608701,307,10.03841120699781,551.4552020510511,398.66666666666663,1.4000355820242163
2022,500743,507,-18.377153214007436,1199.6666666666667,1199.6666666666667,10.274491315132135
2025,691720,156,-6.406140945985637,363.7567567567568,355.0,-0.3916423038422163
2023,663527,111,-4.2695907818009395,244.23605894313891,166.0,-0.36244271636376
2021,660829,150,-5.687502667269678,353.3983612671113,339.0,-6.720772634227745
2022,672779,177,-6.813500269658322,428.75573593073585,417.3333333333333,-4.468279229827317
2022,608577,171,-0.2120187548030099,426.6809458337075,410.0,-4.273169170456546
2023,624512,206,-4.018444332340507,539.735795960796,516.0,4.2658284581077375
2025,696285,364,-13.786978519512775,945.6159420289855,940.3333333333334,10.092026053674308
2021,572122,656,2.874846306282981,1379.498972275182,1269.6666666666665,-10.54308194621656
2021,596103,306,4.316721720787072,1169.4929630121155,1143.0,-31.40179128687707
2021,641313,520,18.396900088704005,1054.8941394292485,998.0,17.169311962173143
2021,457708,354,-0.7214487397916365,732.5897538011793,524.6666666666667,-1.1546149493727609
2024,694497,162,-1.3750768966110316,319.93055456033085,275.0,4.638887823366513
2024,682622,240,-12.482887765430437,528.8050147281477,443.6666666666667,-5.515328036501872
2023,686527,182,-5.757508331093758,386.96599533308927,245.33333333333331,3.0151848695153043
2023,668901,233,-11.372955131860458,487.37292582039277,134.33333333333331,-0.7421207338687843
2025,669477,348,0.03621568716602064,713.4200031568772,675.6666666666665,-7.3956299320005945
2022,671083,94,-2.1772876015738047,213.2671197045152,163.66666666666669,1.1317654751286292
2024,553993,640,18.638564746202594,1386.7655389457118,1364.0,-12.024572949180651
2025,666185,241,-6.403018976221388,572.3361745063878,543.6666666666665,-2.0795326988281104
2025,592192,125,-8.029109147041805,291.7165389309508,220.66666666666669,-7.600538565706288
2025,702176,153,-6.503543628715291,368.4232407815848,336.6666666666667,-0.724901078651714
2024,543063,80,-2.5979015926550177,188.0063192572533,146.33333333333331,-0.3071918301571356
2024,669450,8,-2.129731527145531,12.292054263565891,4.333333333333333,1.1453781678533577
2024,694376,46,-1.7133661321314255,104.66900427433943,85.66666666666666,2.0051268025799236
2021,642211,137,-10.283659039999684,326.6479386278959,287.0,-5.084318860274394
2024,649966,109,1.467769668365922,243.70445654884708,195.66666666666666,12.43525687361975
2024,676356,362,-4.863296983560788,866.1842591834852,844.3333333333334,1.3097769584856858
2023,519317,415,-8.321272112515206,841.768189487382,257.3333333333333,-6.7030068437858725
2021,642851,132,-10.956292800976396,385.2795698924731,382.66666666666663,5.475700690904433
2024,691718,410,2.6683391571768103,979.146775462565,966.6666666666667,20.25543796261625
2021,641820,598,-0.624909048956073,1226.399573733754,615.0,-10.726009515427826
2021,656467,44,-3.285089298612096,116.00638693507963,109.33333333333331,-0.7198233852111506
2024,676572,74,-1.222284680935068,158.66666666666666,158.66666666666666,1.6110786123937744
2025,664774,242,-12.882501988212036,615.1030075187969,596.0,-8.913954419326512
