season,game_pk,at_bat_index,original_runner_id,inning,half,batting_score_diff,outs,expected_future_pa,future_defensive_half_innings
2025,778254,54,677587,8,top,2,1,1.0,2
2025,778286,27,682985,3,bottom,3,2,3.0,6
2025,777929,41,682928,6,top,-3,0,2.0,4
2025,777929,32,686611,5,top,-1,0,2.0,5
2025,778145,30,457705,4,top,-3,1,2.0,5
2025,777944,1,694192,1,top,0,0,3.0,8
2025,776959,5,650333,1,bottom,0,1,4.0,8
2025,777005,59,701538,8,top,-3,2,0.0,1
2025,777148,49,621043,6,bottom,1,2,0.0,3
2025,777192,2,666134,1,top,0,1,4.0,10
2025,777266,34,807713,4,bottom,-1,1,2.0,5
2025,777303,40,645444,5,bottom,1,1,2.0,4
2025,777344,27,642731,4,bottom,0,0,2.0,5
2025,777005,42,592518,6,top,-3,0,1.0,3
2025,777042,9,666158,2,top,0,2,3.0,7
2025,777170,20,678882,3,bottom,0,1,2.0,6
2025,777292,17,543309,2,bottom,0,2,4.0,9
2025,776959,47,592518,5,bottom,-2,1,2.0,4
2025,777229,1,680977,1,top,0,0,4.0,9
2023,716721,14,660707,3,top,0,0,2.0,6
2023,716723,45,641355,7,bottom,1,0,1.0,2
2023,716729,44,664040,6,top,0,1,2.0,4
2023,716788,18,664034,2,bottom,-3,2,3.0,7
2023,716814,35,665161,4,top,0,2,4.0,6
2023,716828,50,542194,6,bottom,-2,2,1.0,3
2023,716895,27,807799,4,top,-2,0,3.0,5
2023,716916,41,641857,5,bottom,1,1,2.0,4
2023,716956,20,682985,3,top,2,0,3.0,7
2023,716960,59,664761,7,top,-2,1,1.0,2
2023,717003,40,645444,5,bottom,-2,0,2.0,4
2023,717033,17,665155,3,top,1,1,3.0,7
2023,717149,1,641313,1,top,0,0,4.0,8
2023,716828,5,668227,1,bottom,0,1,4.0,8
2023,717003,62,672695,7,bottom,0,1,0.0,2
2023,717107,2,643446,1,top,0,1,3.0,8
2023,716788,1,676116,1,top,0,0,3.0,8
2023,716916,2,643217,1,top,0,1,4.0,9
2021,634421,29,621035,4,top,-1,2,2.0,5
2021,634421,54,605141,7,top,-1,1,1.0,2
2021,634425,64,573262,9,top,1,2,0.0,1
2021,634448,29,600869,4,bottom,0,2,2.0,5
2021,634472,2,664034,1,top,0,1,3.0,7
2021,634483,50,541645,6,bottom,-3,1,1.0,3
2021,634525,42,622682,6,top,-2,2,1.0,3
2021,634531,5,663757,1,bottom,0,1,5.0,11
2021,634531,23,630105,3,bottom,1,2,4.0,9
2021,634543,53,669256,7,bottom,0,1,1.0,2
2021,634555,61,595879,8,top,2,1,0.0,2
2021,634555,35,624428,4,bottom,1,2,2.0,5
2021,634575,53,456715,8,bottom,-2,1,0.0,1
2021,634575,48,592743,8,top,1,2,0.0,2
2021,634580,9,518595,2,top,0,2,2.0,7
2021,634583,59,666182,8,top,-1,2,0.0,1
2021,634583,62,608336,8,bottom,1,1,0.0,1
2021,634629,37,676801,5,top,1,0,2.0,5
2022,661146,16,608700,3,top,0,1,3.0,6
2021,634448,14,600869,2,bottom,0,1,3.0,7
2021,634448,24,624585,4,top,0,1,3.0,6
2021,634531,68,592518,8,bottom,-2,1,2.0,4
2021,634615,47,658069,5,bottom,2,2,2.0,4
2021,634615,25,641658,3,bottom,0,0,3.0,6
2022,661262,2,592273,1,top,0,1,4.0,9
2021,634525,40,622682,6,top,-2,0,1.0,3
2024,746521,11,578428,2,top,0,1,3.0,8
2024,746591,53,664040,7,top,1,2,1.0,3
2024,746643,35,666310,5,bottom,-1,1,1.0,4
2024,746663,9,518595,2,top,1,1,4.0,8
2024,746664,7,663886,1,bottom,0,2,3.0,8
2024,746759,30,657757,4,bottom,1,2,2.0,5
2024,746855,52,663538,7,bottom,3,2,0.0,2
2024,746855,46,621493,7,top,-3,1,1.0,2
2024,746601,21,664023,3,top,0,1,2.0,6
2024,746610,29,682657,4,bottom,-2,2,2.0,5
2024,746810,3,666181,1,top,0,2,5.0,9
2024,746866,66,686780,9,top,1,0,0.0,1
2024,746909,31,681297,4,top,-3,0,2.0,5
2024,746853,7,572233,2,top,0,0,3.0,9
2024,747152,3,694671,1,top,0,2,3.0,8
2024,747152,23,592626,3,bottom,2,1,2.0,6
2024,747198,53,672761,7,top,-1,0,1.0,2
2025,776144,13,624431,2,top,1,2,2.0,7
2025,776181,63,665966,8,bottom,-1,0,0.0,1
2025,776186,33,623168,5,bottom,0,0,2.0,4
2025,776191,63,663743,8,top,3,0,0.0,2
2025,776197,37,695506,5,top,-2,2,1.0,4
2025,776239,10,621020,2,top,0,2,3.0,7
2025,776239,15,683737,3,top,0,0,3.0,6
2025,776270,79,696100,9,bottom,-2,2,0.0,0
2025,776270,51,805300,7,top,2,2,1.0,3
2025,776319,35,669701,5,top,1,2,2.0,4
2025,776319,31,696030,5,top,-2,1,2.0,4
2025,776319,34,664238,5,top,0,2,2.0,4
2024,747180,5,606466,1,bottom,0,0,3.0,8
2025,776142,46,682634,7,bottom,1,0,0.0,2
2025,776319,24,694671,4,top,-2,1,2.0,5
2025,776310,44,805779,6,top,-1,0,1.0,4
2025,776141,54,680777,8,top,1,2,1.0,3
2025,776458,10,700932,2,top,-1,0,3.0,7
2021,632239,6,519203,1,bottom,0,1,3.0,8
2021,632378,56,665487,6,bottom,0,2,1.0,3
2021,632383,15,656305,2,bottom,0,2,2.0,7
2021,632464,9,600303,1,bottom,-2,1,4.0,8
2021,632500,1,518934,1,top,0,0,4.0,9
2021,632504,25,518692,3,bottom,-1,2,2.0,6
2021,632504,74,592696,9,bottom,-1,2,0.0,0
2021,632521,6,666185,1,top,3,2,4.0,9
2021,632599,8,457759,2,top,-1,0,4.0,7
2021,632656,3,518692,1,top,0,2,3.0,8
2021,632656,45,518595,7,top,-2,1,1.0,2
2021,632656,52,621035,7,bottom,0,2,1.0,2
2021,632787,46,666182,6,bottom,-1,1,1.0,3
2021,632825,16,666198,2,bottom,1,1,3.0,7
2021,632239,29,650402,4,bottom,0,2,2.0,5
2021,632383,27,608596,4,top,2,2,2.0,6
2021,632492,40,573186,5,bottom,0,1,2.0,6
2021,632830,36,624428,4,bottom,-2,0,2.0,5
2021,632787,8,660162,2,top,0,0,3.0,7
2024,744950,7,571745,2,top,0,0,4.0,9
2024,744978,44,665833,7,top,3,1,1.0,3
2024,744978,28,669701,4,bottom,-3,2,1.0,5
2024,744996,10,592518,2,top,0,2,3.0,8
2024,745087,26,686469,4,top,-1,1,3.0,6
2024,745136,31,687401,5,top,2,1,2.0,5
2024,745136,67,680977,9,bottom,-1,1,0.0,0
2024,745137,46,663457,6,bottom,0,2,1.0,3
2024,745137,66,691026,8,bottom,3,2,0.0,1
2024,745148,33,673962,5,top,-3,2,1.0,4
2024,745166,1,453568,1,top,0,0,4.0,9
2024,745204,2,650402,1,top,0,1,4.0,8
2024,745219,53,668227,7,bottom,3,1,0.0,2
2024,744996,60,669701,8,bottom,-2,0,0.0,1
2024,745030,30,677649,4,bottom,1,0,2.0,5
2024,745187,30,691026,4,bottom,2,0,2.0,5
2024,745197,28,671056,4,bottom,0,0,2.0,5
2024,745224,3,656941,1,top,0,2,4.0,8
2024,744922,4,666182,1,bottom,0,0,4.0,8
2023,718480,1,607043,1,top,0,0,4.0,9
2023,718480,32,641645,5,top,1,0,2.0,5
2023,718499,34,543333,4,bottom,-1,0,2.0,5
2023,718506,2,663538,1,top,0,1,4.0,9
2023,718506,16,571466,3,top,0,2,4.0,7
2023,718614,34,600869,5,top,-1,2,1.0,4
2023,718646,18,664034,3,top,1,1,4.0,10
2023,718646,40,553993,6,top,1,1,3.0,7
2023,718646,23,595956,3,bottom,-1,2,4.0,9
2023,718648,19,593428,3,top,1,0,3.0,7
2023,718648,5,660670,1,bottom,0,0,4.0,8
2023,718737,6,502671,1,bottom,2,0,4.0,8
2023,718762,40,592626,5,top,1,2,2.0,5
2023,718767,16,686823,3,top,0,1,2.0,6
2023,718781,25,527038,4,top,-1,1,2.0,5
2024,744920,33,680718,4,bottom,-2,0,2.0,5
2024,744929,32,668804,4,top,0,2,2.0,5
2024,744947,63,665489,8,bottom,2,0,0.0,1
2024,744967,32,663993,4,bottom,-2,2,2.0,5
2024,744967,41,543685,6,top,2,0,1.0,4
2023,718737,28,571448,3,bottom,2,1,3.0,6
2023,718738,9,642133,2,top,-1,1,4.0,8
2023,718762,35,665828,4,bottom,-1,1,2.0,5
2023,718762,12,681584,2,top,-1,1,4.0,8
2024,744884,29,687462,4,bottom,0,2,2.0,5
2024,744980,15,596146,2,top,0,1,3.0,8
2024,745000,41,672580,6,top,-3,0,1.0,3
2024,745046,40,676356,4,bottom,-1,1,2.0,5
2024,745119,35,676391,5,top,-1,1,2.0,4
2024,745245,33,683734,5,top,2,2,2.0,6
2024,745283,18,665839,3,top,0,2,3.0,7
2024,745283,69,657136,9,top,2,0,0.0,1
2024,745363,3,657041,1,top,0,2,4.0,9
2024,745135,5,676475,1,bottom,0,1,4.0,8
2024,745177,44,571448,6,bottom,0,1,1.0,3
2024,745234,24,686527,3,bottom,-3,1,2.0,6
2024,745311,11,467793,2,top,0,1,3.0,8
2024,745312,28,656305,4,bottom,3,0,2.0,5
2024,745394,39,670042,6,top,2,1,1.0,4
2024,745177,22,663457,3,bottom,1,0,3.0,6
2024,745311,61,467793,8,top,1,2,0.0,2
2022,663344,24,595751,4,top,0,2,3.0,6
2022,661303,4,518934,1,bottom,0,0,3.0,8
2022,661315,68,669289,9,top,3,2,0.0,1
2022,661315,53,650402,7,bottom,-3,0,1.0,2
2022,661315,22,503556,3,bottom,-2,2,2.0,6
2022,661336,49,669016,7,top,2,0,1.0,3
2022,661428,31,500743,4,bottom,-3,1,2.0,5
2022,661512,34,661388,5,bottom,0,0,3.0,6
2022,661551,30,645277,4,bottom,1,2,2.0,5
2022,661557,53,500743,8,top,1,1,0.0,1
2022,661582,12,680977,2,top,1,1,3.0,7
2022,661618,29,516416,4,bottom,0,0,4.0,7
2022,661627,8,664761,1,bottom,-2,2,3.0,8
2022,661428,19,680814,3,bottom,0,1,2.0,6
2022,661557,23,641779,4,top,2,0,2.0,5
2022,661600,3,669222,1,top,0,2,4.0,9
2022,661618,59,656941,7,bottom,0,0,2.0,4
2022,661632,12,666158,2,top,1,2,3.0,8
2022,661658,20,621043,3,bottom,0,1,2.0,6
2022,661315,31,608336,4,bottom,-2,1,2.0,5
2022,662828,19,605612,2,bottom,1,2,3.0,7
2022,662835,6,608324,1,bottom,0,2,3.0,8
2022,662851,16,600869,2,bottom,0,2,3.0,7
2022,662851,61,663527,8,top,-2,0,1.0,1
2022,662851,10,676625,2,top,0,1,4.0,7
2022,662852,5,543257,1,bottom,0,1,3.0,8
2022,662882,20,656541,3,bottom,-2,0,2.0,6
2022,662969,63,647304,8,bottom,2,1,0.0,1
2022,662998,14,553869,2,bottom,0,2,3.0,7
2022,663028,32,541645,4,top,-3,2,2.0,5
2022,663066,67,669289,8,top,-1,2,0.0,1
2022,663072,60,543063,8,top,2,2,0.0,2
2022,663072,12,592273,2,bottom,0,0,3.0,7
2022,663098,37,663538,5,bottom,-1,0,2.0,4
2022,663098,24,664761,4,top,1,0,3.0,5
2022,663108,30,669222,4,bottom,2,1,2.0,5
2022,662958,74,680757,9,bottom,0,0,3.0,6
2022,662990,18,660670,2,top,0,1,3.0,8
2022,663066,21,595978,3,bottom,-2,1,3.0,6
2022,663072,33,519058,5,bottom,1,0,2.0,4
2022,663098,59,663845,7,bottom,2,1,0.0,2
2022,663125,56,543333,7,top,3,0,1.0,3
2022,663127,19,623520,2,bottom,-2,1,2.0,7
2022,662874,2,643217,1,top,0,1,4.0,9
2022,662928,28,608324,4,bottom,0,0,3.0,5
2022,663098,58,663845,7,bottom,2,0,0.0,2
2022,663098,19,656555,3,top,1,2,3.0,6
2022,663319,67,572233,8,bottom,-2,0,0.0,1
2022,663325,11,444482,2,bottom,0,1,3.0,7
2022,663345,62,606466,7,bottom,-1,2,1.0,2
2022,663360,38,645444,5,bottom,0,2,1.0,4
2023,716400,41,691016,6,top,1,2,1.0,4
2023,716489,39,608070,5,bottom,2,2,2.0,4
2023,716489,62,647304,8,bottom,0,0,0.0,1
2023,716489,71,669720,9,top,-3,0,0.0,0
2023,716503,41,624585,5,bottom,-2,0,2.0,4
2023,716520,46,518934,6,bottom,-3,1,1.0,3
2023,716391,9,592518,2,top,0,0,4.0,8
2023,716391,55,673490,7,top,3,2,1.0,3
2022,663360,8,656976,1,bottom,-1,2,3.0,8
2022,663360,7,656976,1,bottom,-1,1,3.0,8
2022,662746,44,608324,5,bottom,1,2,2.0,4
2022,662811,67,670623,8,top,2,0,0.0,2
2022,662840,23,647304,4,top,0,2,2.0,5
2022,662875,69,663656,9,bottom,-1,1,0.0,0
2022,662908,64,519390,8,top,1,2,0.0,2
2022,662913,54,572233,7,top,2,2,1.0,2
2022,662924,32,622666,4,top,1,2,3.0,6
2022,662942,69,595978,8,bottom,1,1,0.0,1
2022,662950,75,592178,9,bottom,-3,1,0.0,0
2022,663062,19,642133,3,top,3,0,3.0,7
2022,663111,20,664056,3,top,-3,1,2.0,6
2022,663111,2,502671,1,top,0,1,3.0,8
2022,663154,27,621550,3,bottom,-2,1,3.0,6
2022,663154,46,664023,5,bottom,0,2,1.0,4
2022,663154,69,640449,7,bottom,0,0,0.0,2
2022,663190,50,592885,7,top,1,2,1.0,3
2022,663209,22,686469,4,top,0,2,2.0,5
2022,663213,29,608701,3,bottom,3,1,2.0,6
2022,663219,60,680776,7,bottom,2,2,0.0,2
2022,663219,47,608701,6,bottom,0,0,1.0,3
2022,663305,45,444482,6,bottom,2,0,1.0,3
2022,662746,28,670032,4,top,2,1,2.0,5
2022,662749,3,596019,1,top,0,2,3.0,8
2022,662776,34,676801,4,bottom,2,2,2.0,5
2022,662913,68,663898,8,bottom,1,2,0.0,1
2022,662924,31,622666,4,top,1,1,3.0,6
2022,662942,25,595879,4,top,-2,0,2.0,5
2022,663262,14,600869,3,top,0,0,3.0,7
2022,662749,57,643289,7,bottom,2,0,0.0,2
2021,632234,78,578428,9,top,2,2,0.0,1
2021,632251,47,571788,6,bottom,3,2,1.0,3
2021,632269,5,656976,1,bottom,0,1,4.0,8
2021,632311,43,624413,5,bottom,1,1,1.0,2
2021,632311,19,642423,3,top,-1,0,2.0,4
2021,632329,26,516416,3,bottom,-1,2,2.0,6
2021,632349,58,606132,7,bottom,-2,1,1.0,2
2021,632356,46,664913,6,bottom,1,1,2.0,3
2021,632372,59,664702,7,bottom,0,0,0.0,0
2021,632372,36,676391,5,bottom,1,0,1.0,2
2021,632379,17,642028,3,top,0,0,3.0,7
2021,632379,46,500743,6,bottom,-3,0,1.0,3
2021,632512,66,600869,8,bottom,0,2,1.0,3
2021,632542,3,592518,1,top,0,2,3.0,8
2021,632269,4,656976,1,bottom,0,0,4.0,8
