year,catcher,pop_time,distance,lead,sprint,is_cs,is_sb,tracked,pitchout
2024,592663,1.451,49.405741230117556,28.877,28.4,0,1,1,0
2024,592663,NA,45.51275197743737,32.863,30.3,0,1,0,0
2024,592663,NA,36.610211706662746,42.172,26.9,0,1,0,0
2024,592663,1.437,51.48979265419516,28.531,30,1,0,1,0
2024,592663,1.371,48.81827612964118,30.364,28,1,0,1,0
2024,595978,1.46,41.71115341175601,37.109,28.5,0,1,1,0
2024,595978,NA,44.75600942548548,32.683,28,0,1,0,0
2024,595978,1.477,48.38139103130478,30.644,30,0,1,1,0
2024,596117,1.548,47.68621693697216,30.511,28.2,0,1,1,0
2024,596117,NA,44.54567744771336,34.147,29.5,0,1,0,0
2024,596117,1.505,51.05917766862831,28.546,28.3,0,1,1,0
2024,596117,1.563,51.201338472626475,27.93,27.6,0,1,1,0
2024,596117,NA,44.29173627427842,34.178,28.4,0,1,0,0
2024,596117,1.576,49.96342847301185,30.088,28.7,0,1,1,0
2024,596117,1.494,52.02327961780213,27.499,29.6,0,1,1,0
2024,596117,1.529,48.28287809633803,30.57,28.6,0,1,1,0
2024,596117,1.51,48.63746221690066,31.194,29.6,0,1,1,0
2024,596142,1.604,53.6746533824465,26.325,28.8,0,1,1,0
2024,596142,1.377,45.57235416671467,32.585,29.5,0,1,1,0
2024,605131,NA,48.56603828414108,31.429,27.2,0,1,0,0
2024,605131,NA,44.518773263110624,32.311,29.5,0,1,0,0
2024,605131,NA,42.31521547224505,34.972,29.6,0,1,0,0
2024,605131,1.456,54.6898726921464,25.42,28.5,1,0,1,0
2024,605131,NA,50.41227977616351,29.107,28,0,1,0,0
2024,605131,1.493,51.257557378945116,28.109,29.5,0,1,1,0
2024,605131,NA,60.85611078061962,21.488,28.8,0,1,0,0
2024,605131,1.52,50.62696121744602,28.81,29.6,0,1,1,0
2024,605170,NA,43.5759062080408,33.922,28.7,0,1,0,0
2024,605170,NA,55.529189821307504,24.996,28.9,0,1,0,0
2024,605170,NA,44.19102560500864,34.038,25.1,0,1,0,0
2024,605170,1.607,46.1125300260678,30.521,29.1,0,1,1,0
2024,605170,NA,46.565251905218204,33.811,26.2,0,1,0,0
2024,605170,NA,40.365410108093954,39.077,29.4,0,1,0,0
2024,605170,NA,49.842569525036836,30.101,27.4,0,1,0,0
2024,605170,NA,40.34767927599993,38.563,27.3,0,1,0,0
2024,606992,NA,53.349218369795445,26.027,29.9,0,1,0,0
2024,606992,NA,50.88014127265232,28.304,28.2,0,1,0,0
2024,607732,NA,50.74226536685135,28.671,28.1,0,1,0,0
2024,607732,1.609,43.79341360213297,33.426,28.8,0,1,1,0
2024,607732,NA,71.66139878033107,15.717,28,0,1,0,0
2024,607732,NA,66.30017674798069,18.618,28.3,0,1,1,0
2024,607732,1.583,54.43694417689182,26.311,28.2,0,1,1,0
2024,607732,1.477,46.81020997887522,32.135,28,0,1,1,0
2024,607732,1.452,53.32239949336453,24.895,28.6,1,0,1,0
2024,607732,NA,41.2498201831138,37.554,26.9,0,1,0,0
2024,608348,1.488,44.859817561231985,34.075,28,0,1,1,0
2024,608348,1.375,44.15511411869158,34.445,28.7,0,1,1,0
2024,608348,NA,49.99370145528649,30.046,28.7,0,1,0,0
2024,608348,NA,49.186546099594324,30.229,28.7,0,1,0,0
2024,608348,1.541,54.393633691943435,24.981,29.3,1,0,1,0
2024,608596,NA,45.87907093562835,32.991,27.8,0,1,0,0
2024,620443,1.368,48.89582236936093,29.657,30,0,1,1,0
2024,620443,NA,36.46652190216652,40.529,30.2,0,1,0,0
2024,620443,NA,45.1603267795008,33.922,27.8,0,1,0,0
2024,621512,NA,39.02995753044572,38.215,29.9,0,1,0,0
2024,621512,NA,46.75333401570021,30.677,28,0,1,0,0
2024,621512,1.57,48.91051793143523,30.718,28.4,0,1,1,0
2024,621512,NA,46.3056343918188,31.012,28.4,0,1,0,0
2024,624431,NA,42.40663061288522,35.959,28.7,0,1,0,0
2024,624431,NA,44.4683001514028,32.947,29.5,0,1,0,0
2024,624431,1.759,52.00116939802217,28.359,30,0,1,1,0
2024,624431,NA,41.92781355835087,37.047,28.4,0,1,0,0
2024,624431,1.671,56.5562353704988,24.117,29.2,0,1,1,0
2024,624431,1.481,46.345671470183454,32.851,29,0,1,1,0
2024,624431,1.629,53.395017336030186,27.246,28.4,1,0,1,0
2024,624431,NA,43.79705776668791,35.265,28.4,0,1,0,0
2024,624431,1.652,54.247851151108314,24.473,28.5,0,1,1,0
2024,624512,NA,37.28237697597787,40.723,27.8,0,1,0,0
2024,624512,2.107,58.01430829857916,21.872,27.2,0,1,1,0
2024,640902,1.603,52.144190748098445,28.025,29,0,1,1,0
2024,641598,NA,45.20958272160404,34.107,27.3,0,1,0,0
2024,641598,NA,45.38274795919006,33.051,27,0,1,0,0
2024,641598,1.516,46.74023578421563,32.119,29.4,0,1,1,0
2024,641680,NA,43.14773663982376,36.924,26.7,0,1,0,0
2024,641680,1.615,47.50516576135857,29.66,28,0,1,1,0
2024,641680,1.571,43.567247984490315,34.726,29.5,0,1,1,0
2024,641680,1.494,43.104725196817014,35.882,28.6,0,1,1,0
2024,641680,1.594,46.92205539736551,30.432,30,0,1,1,0
2024,641680,1.515,46.178486287310044,32.139,28.7,0,1,1,0
2024,641680,1.501,53.44803399368132,25.868,30.1,1,0,1,0
2024,641680,NA,44.94645863294861,34.784,28.6,0,1,0,0
2024,641680,1.509,46.158757559410724,30.987,28.2,0,1,1,0
2024,641680,1.425,44.07098668677145,33.978,28.3,0,1,1,0
2024,642020,1.707,51.838432342345776,27.859,28.6,0,1,1,0
2024,642020,NA,33.10526649254894,44.69,28,0,1,0,0
2024,642020,1.39,49.01841584589802,30.241,28,0,1,1,0
2024,642020,NA,42.099266155843786,35.02,28,0,1,0,0
2024,642020,1.557,53.912516416743756,26.561,28.6,0,1,1,0
2024,642020,1.429,53.39237079071185,26.404,30.4,1,0,1,0
2024,642136,1.504,50.150536691923875,25.995,28.7,0,1,1,0
2024,642136,1.608,48.580423019587066,30.062,28.9,0,1,1,0
2024,642851,1.659,52.63629168703238,27.182,28.4,0,1,1,0
2024,643376,NA,42.973409680661554,34.144,28,0,1,0,0
2024,643376,1.593,47.52515473440703,31.905,28.7,0,1,1,0
2024,643376,NA,25.86454798503006,51.407,27.8,0,1,0,0
2024,643376,NA,50.747343276492586,28.279,28.4,0,1,0,0
2024,643376,1.492,49.533244237426125,30.098,28.4,0,1,1,0
2024,643376,1.464,48.80444477656097,29.945,28.6,1,0,1,0
2024,643376,1.474,45.69540163656106,33.61,28.6,0,1,1,0
2024,643376,1.497,46.12258947599161,32.977,28,0,1,1,0
2024,643376,NA,47.34592285044455,30.624,27.5,0,1,0,0
2024,644433,1.51,55.06643906367559,23.744,27.6,1,0,1,0
2024,645305,NA,45.56519939233692,32.968,28,0,1,0,0
2024,645305,1.424,46.054596536200606,32.773,28,0,1,1,0
2024,645305,1.431,49.718977861332476,29.215,29.2,0,1,1,0
2024,645305,1.367,39.19433920622481,37.379,29.5,0,1,1,0
2024,645305,1.384,46.685722767202655,29.718,29.5,0,1,1,0
2024,645444,NA,45.606546100781536,34.077,27.4,0,1,0,0
2024,645444,NA,48.926394036606474,30.693,27.8,0,1,0,0
2024,645444,NA,43.624045090196226,33.557,28,0,1,0,0
2024,645444,NA,44.83883343519475,32.173,28,0,1,0,0
2024,645444,1.54,55.12865134752826,24.976,28.1,0,1,1,0
2024,645444,1.413,45.065560639334535,34.279,28.3,0,1,1,0
2024,650907,NA,60.15715906579329,19.582,28.8,0,1,0,0
2024,650907,NA,44.173426486030245,33.814,27.6,0,1,0,0
2024,650907,1.461,43.70316427704604,35.056,28,0,1,1,0
2024,650907,NA,39.71487319260474,36.631,29,0,1,0,0
2024,650907,1.562,55.35644305750974,25.13,29.1,0,1,1,0
2024,650907,NA,49.471830339026994,29.442,27.6,0,1,0,0
2024,656180,NA,51.875616879849794,26.826,27.6,0,1,0,0
2024,656180,NA,45.79104042414752,32.018,29,0,1,0,0
2024,656180,NA,46.07514354033536,32.967,25.6,0,1,0,0
2024,656180,NA,47.90085156869393,30.697,26.9,0,1,0,0
2024,656577,1.377,44.335513642026804,33.149,28.7,0,1,1,0
2024,656577,1.406,42.108034741596825,36.979,29.6,0,1,1,0
2024,657136,NA,44.811669546629325,33.73,27.8,0,1,0,0
2024,657136,NA,60.64501916468777,21.221,28,0,1,0,0
2024,657136,NA,49.375819262087276,29.163,27.2,0,1,0,0
2024,657136,NA,53.3547542779741,26.654,28.4,0,1,0,0
2024,657136,NA,37.97416991473706,39.595,28,0,1,0,0
2024,657136,1.583,45.80415587055183,32.65,28.5,0,1,1,0
2024,657136,NA,48.86101714326247,29.352,27.2,0,1,1,0
2024,657136,1.516,51.20302907406789,26.855,30.1,1,0,1,0
2024,657136,1.44,51.8258476967319,28.975,27.2,0,1,1,0
2024,657136,NA,44.491064441273,34.206,28.4,0,1,0,0
2024,657136,1.605,44.22651485415434,34.296,28.4,0,1,1,0
2024,657136,NA,41.474951884196436,36.246,30,0,1,0,0
2024,657136,1.499,47.294955170635625,32.717,28.4,1,0,1,0
2024,660688,1.544,46.56812756336119,33.246,28.9,0,1,1,0
2024,660688,NA,49.84945745417973,29.501,29.9,0,1,0,0
2024,660688,1.646,56.404526505515015,24.092,28.2,1,0,1,0
2024,660688,NA,49.033034516612915,29.569,28.6,0,1,0,0
2024,660688,1.595,51.249867406319005,28.605,27.4,0,1,1,0
2024,660688,1.485,44.35939022339011,33.74,28.5,0,1,1,0
2024,660688,1.509,48.57645108369994,29.892,30,1,0,1,0
2024,660688,1.685,50.625876460456674,28.024,28.5,0,1,1,0
2024,660688,1.555,50.305469907547646,29.174,29.9,0,1,1,0
2024,660688,NA,41.25465118893955,37.239,28.3,0,1,0,0
2024,660688,NA,49.77579128063492,28.027,29.6,0,1,0,0
2024,661388,NA,42.88098894275359,35.817,28.6,0,1,0,0
2024,661388,NA,41.88924064565429,36.202,29,0,1,0,0
2024,661388,1.476,45.700028545093986,32.069,29.6,0,1,1,0
2024,661388,1.717,55.5325547505659,25.36,29.1,1,0,1,0
2024,661388,1.471,44.45446781673933,33.345,28.2,0,1,1,0
2024,661388,1.529,47.56618401955796,31.011,28.4,0,1,1,0
2024,661388,1.512,43.30711879126647,35.111,26.7,0,1,1,0
2024,661388,NA,40.66390657245645,37.238,28.5,0,1,0,0
2024,661388,1.509,52.685175159761926,27.032,27.9,1,0,1,0
2024,661531,1.516,50.30036016476156,29.161,28.3,0,1,1,0
2024,661531,NA,40.12176646707368,38.225,27.8,0,1,0,0
2024,661531,NA,43.612555370169375,35.204,29,0,1,0,0
2024,661531,1.532,48.9416008221723,29.199,29.6,0,1,1,0
2024,663698,1.518,46.951437119387776,31.28,26.9,0,1,1,0
2024,663698,1.494,49.717979006224766,29.217,27.1,1,0,1,0
2024,663698,1.595,47.6547651897407,31.008,25.1,0,1,1,0
2024,663698,NA,43.26348773171038,33.531,29.2,0,1,0,0
2024,663698,1.462,46.2118102841036,33.186,28.6,0,1,1,0
2024,663698,1.475,49.611563060555376,30.417,29.2,1,0,1,0
2024,663698,1.517,47.99106010850848,30.412,28.4,0,1,1,0
2024,663698,NA,46.13277183506159,31.867,29,0,1,0,0
2024,663698,NA,53.31566856073506,27.479,27.4,0,1,0,0
2024,663698,1.606,50.75048348997411,26.487,28.3,0,1,1,0
2024,663698,NA,40.16342477359856,38.688,28,0,1,0,0
2024,663698,NA,39.76987266819491,37.078,26.8,0,1,0,0
2024,663698,1.48,48.394008154741805,30.675,29.7,0,1,1,0
2024,663698,NA,42.33720081325914,36.091,28.3,0,1,0,0
2024,663698,NA,69.09108948188727,17.09,28.7,1,0,0,0
2024,663728,NA,41.97307465118183,35.841,28.7,0,1,0,0
2024,663728,1.444,48.080836185328145,30.953,30,0,1,1,0
2024,663728,NA,41.18379994934862,37.135,28,0,1,0,0
2024,663728,NA,53.13819158595013,25.488,28.8,0,1,0,0
2024,663728,1.478,48.99255545537946,30.356,28,0,1,1,0
2024,663728,NA,55.21304292804204,25.397,28.3,0,1,0,0
2024,663728,1.492,49.52399000212887,28.363,26.8,1,0,1,0
2024,663728,NA,36.85024826896791,40.48,29.5,0,1,0,0
2024,663728,1.558,47.516076786463046,30.549,28.2,1,0,1,0
2024,663728,1.431,47.61236635780824,30.338,28.3,1,0,1,0
2024,663728,1.426,44.10594162481638,35.211,28.4,0,1,1,0
2024,663743,NA,49.60564720129427,31.067,28.8,0,1,0,0
2024,663743,1.541,53.655028622923105,26.879,28.2,0,1,1,0
2024,663743,1.505,48.3713645233901,30.078,28.6,0,1,1,0
2024,663743,1.49,44.94463953990325,32.695,28.4,0,1,1,0
2024,663743,NA,51.10577124457454,27.868,29.6,0,1,0,0
2024,663743,NA,49.5850451790454,29.935,25.1,0,1,0,0
2024,663743,NA,49.6987472027955,29.605,29.2,0,1,0,0
2024,663743,NA,42.16291923315843,35.249,27.1,0,1,0,0
2024,663743,NA,49.8145789736401,29.271,28.6,0,1,0,0
2024,663886,1.611,57.01129217852499,23.038,29.3,0,1,1,0
2024,663886,NA,46.018917395590115,31.873,28.6,0,1,0,0
2024,663886,NA,47.15475055764687,30.853,28.8,0,1,0,0
2024,663886,1.476,50.652256662783806,28.825,29.6,0,1,1,0
2024,663886,1.61,44.728338540922365,34.831,28.7,0,1,1,0
2024,663886,1.52,44.287486540770665,34.532,29.3,0,1,1,0
2024,664874,1.455,41.72413241114362,36.11,28.5,0,1,1,0
2024,665561,1.467,49.6277036978032,30.498,29.7,0,1,1,0
2024,665561,1.559,44.19766314376487,34.139,27.9,0,1,1,0
2024,665804,NA,43.53957322693465,34.763,29.2,0,1,0,0
2024,665804,NA,38.912199696388676,38.679,29.1,0,1,0,0
2024,665804,1.491,47.48659333503269,31.275,28.4,0,1,1,0
2024,665804,NA,42.55698272078681,35.517,28.6,0,1,0,0
2024,665804,1.641,51.63407413669881,29.017,28.1,1,0,1,0
2024,665804,NA,64.0065073927209,19.878,28.3,0,1,0,0
2024,665804,NA,41.027883279339,36.902,28.6,0,1,0,0
2024,666023,1.42,48.052801315581014,29.571,29.7,0,1,1,0
2024,666023,1.551,44.1022449689445,33.502,29.3,0,1,1,0
2024,666023,1.52,51.710716689447764,27.187,28.6,0,1,1,0
2024,666023,NA,41.5149828798656,36.429,28.3,0,1,0,0
2024,666163,NA,42.4682956016202,34.257,29.1,0,1,0,0
2024,666163,1.687,41.36151959442344,36.923,28.5,0,1,1,0
2024,666163,1.563,53.68475872003936,26.214,29.6,0,1,1,0
2024,666163,1.586,50.346248816229156,29.095,28.6,0,1,1,0
2024,666163,NA,47.05234975705358,31.888,28.3,0,1,0,0
2024,666163,NA,37.775557337384456,38.799,28.5,0,1,0,0
2024,666310,1.55,46.004659282172646,32.599,29,0,1,1,0
2024,666310,1.404,42.45152770677889,34.875,28,0,1,1,0
2024,666310,NA,50.506985370606024,27.811,28.6,0,1,0,0
2024,666310,1.421,47.13830192095205,29.722,30,0,1,1,0
2024,666310,NA,45.802021371402695,32.93,27.9,0,1,0,0
2024,666310,NA,40.53724850769625,36.541,28,0,1,0,0
2024,666310,NA,39.969136294521185,35.304,28.5,0,1,0,0
2024,668670,NA,42.98047671631009,33.685,28.6,0,1,0,0
2024,668670,1.416,51.14542387484475,28.113,30,0,1,1,0
2024,668670,1.541,47.97978821111237,30.101,30.4,0,1,1,0
2024,668800,NA,50.72597914098969,29.101,28.1,0,1,0,0
2024,668800,1.562,47.27176768703822,31.966,28.7,0,1,1,0
2024,668800,NA,44.21375365145012,34.739,26.2,0,1,0,0
2024,668832,1.575,50.54344831603205,28.133,28,0,1,1,0
2024,668832,NA,38.47683762581256,40.316,28.1,0,1,0,0
2024,668832,NA,53.98837438925853,25.434,28.2,0,1,0,0
2024,668939,1.596,43.17311376496753,36.02,26.7,0,1,1,0
2024,668939,1.499,48.16222756585385,30.112,27.4,0,1,1,0
2024,668939,1.545,46.65298330720865,31.963,28,0,1,1,0
2024,668939,1.521,49.526232746735296,30.416,26.8,1,0,1,0
2024,668939,1.509,52.70955972156632,27.075,28.2,0,1,1,0
2024,668939,1.586,49.23270413582139,28.557,30,0,1,1,0
2024,668939,NA,43.99221197475178,34.17,28.6,0,1,0,0
2024,668939,1.381,49.260733673813036,30.074,28,0,1,1,0
2024,668939,1.605,49.75651036541335,30.153,28.4,0,1,1,0
2024,668939,1.498,46.716492643366074,31.899,28.5,0,1,1,0
2024,669127,1.49,46.711296260168155,31.856,28.2,0,1,1,0
2024,669127,NA,57.41962994738587,21.959,29.6,0,1,0,0
2024,669127,NA,43.91947815963255,34.396,28,0,1,0,0
2024,669127,1.418,45.54231375331379,33.687,28.4,0,1,1,0
2024,669127,1.44,43.855956331155944,34.075,28.2,0,1,1,0
2024,669127,1.484,53.52153838557485,25.735,27.6,1,0,1,0
2024,669127,1.506,49.85238531805576,30.016,27.9,0,1,1,0
2024,669127,NA,40.615439959823995,37.719,28.7,0,1,0,0
2024,669127,NA,49.64582403226156,29.727,27.8,0,1,0,0
2024,669127,1.408,47.010410175109904,31.782,28.7,0,1,1,0
2024,669127,NA,49.973431590466156,28.523,28.7,0,1,0,0
2024,669127,1.476,45.53374013037831,31.528,29.5,0,1,1,0
2024,669134,NA,39.99906516917735,37.189,28.6,0,1,0,0
2024,669134,1.545,55.44459807683876,24.962,29.9,0,1,1,0
2024,669221,1.394,51.102334265978556,28.368,27.6,0,1,1,0
2024,669221,1.486,51.369720194751025,27.963,29,1,0,1,0
2024,669221,1.535,54.741160059546466,25.211,29,0,1,1,0
2024,669221,NA,41.93292402023464,34.213,26.9,0,1,0,0
2024,669221,NA,47.721561915941784,32.224,28.6,0,1,0,0
2024,669221,NA,47.55848078538069,32.789,25.9,0,1,0,0
2024,669221,1.648,52.687223195835756,26.882,27.8,0,1,1,0
2024,669221,1.507,50.50755096077213,28.475,29.6,1,0,1,0
2024,669221,1.656,48.649117960520876,31.217,26.5,0,1,1,0
2024,669221,NA,44.03602939340486,32.341,28.6,0,1,0,0
2024,669221,1.477,53.32862489051448,26.458,29.6,0,1,1,0
2024,669221,NA,57.46605615604331,23.042,29.6,0,1,0,0
2024,669224,NA,52.12643299107128,27.839,30,0,1,1,0
2024,669224,NA,51.66477745992522,27.756,28.4,0,1,0,0
2024,669224,3,71.73711911523928,16.176,29.3,1,0,1,0
2024,669224,1.502,50.351013728989685,27.79,30.1,0,1,1,0
2024,669224,1.616,45.70498681703507,32.692,27.9,0,1,1,0
2024,669224,NA,41.83299569637834,36.43,28.6,0,1,0,0
2024,669224,1.599,50.394143741895725,29.63,28.4,0,1,1,0
2024,669224,1.552,50.16694027153323,28.034,28.6,0,1,1,0
2024,669224,NA,44.95527596105995,32.616,29.5,0,1,0,0
2024,669224,NA,36.84657805356428,41.187,28.2,0,1,0,0
2024,669224,NA,46.224114379266446,33.336,26.9,0,1,0,0
2024,669224,NA,40.8598938751905,35.915,29.7,0,1,0,0
2024,669224,1.953,64.43051283669992,19.813,26.7,1,0,1,0
2024,669257,NA,47.827447555620836,31.475,29.9,0,1,0,0
2024,669257,NA,45.40802409086475,31.66,28.6,0,1,0,0
2024,669257,1.358,43.10304385443835,35.48,29.3,1,0,1,0
2024,669257,1.482,52.43076626362845,28.312,28.3,1,0,1,0
2024,669257,1.627,60.90706968987498,20.05,26.4,1,0,1,0
2024,669257,NA,37.175271769124365,42.266,26.9,0,1,0,0
2024,671056,NA,46.10321390990342,31.575,29.5,0,1,0,0
2024,671056,NA,48.64293172366825,30.079,28.6,0,1,0,0
2024,671056,1.804,56.54772514552745,23.167,29.1,0,1,1,0
2024,671056,1.56,46.91786475234406,31.576,27.7,0,1,1,0
2024,671056,NA,57.45104339848318,24.19,29.1,0,1,0,0
2024,671056,NA,48.1293655964956,31.345,28.9,0,1,0,0
2024,672275,NA,53.97895856561591,25.409,29.6,0,1,0,0
2024,672275,NA,48.77883767096634,29.092,29.2,0,1,0,0
2024,672275,1.372,47.37938016412703,31.505,29.9,0,1,1,0
2024,672275,1.421,49.25775991849328,30.316,28.4,1,0,1,0
2024,672275,NA,46.73460051335199,32.167,30,0,1,0,0
2024,672386,1.547,48.52063699596146,29.767,28.7,0,1,1,0
2024,672386,1.494,45.02460963941474,29.89,28.6,0,1,1,0
2024,672386,1.573,47.54182007737933,31.814,30.2,0,1,1,0
2024,672386,1.515,51.957798117657724,27.781,28.3,1,0,1,0
2024,672386,1.479,46.062877608348394,32.44,27.3,1,0,1,0
2024,672386,1.656,48.06406689008111,28.38,27.3,0,1,1,0
2024,672386,1.473,50.934245664515906,27.17,30.1,0,1,1,0
2024,672386,NA,47.337054654871096,30.649,29.9,0,1,0,0
2024,672386,1.591,50.52727838159597,27.878,28.5,0,1,1,0
2024,672515,1.526,47.74019948886265,29.502,29.1,0,1,1,0
2024,672515,NA,22.699734739808793,54.752,26.4,0,1,0,0
2024,672515,1.572,55.46741365171981,25.547,28.2,0,1,1,0
2024,672515,1.453,48.4397982432587,31.391,28.2,0,1,1,0
2024,672515,1.466,43.129458941069046,35.204,26.3,1,0,1,0
2024,672515,NA,40.32083373729118,38.107,30.4,0,1,0,0
2024,672515,1.428,50.7887214077093,29.115,28.6,0,1,1,0
2024,672515,NA,31.116387762703617,46.03,27.8,0,1,0,0
2024,672515,1.443,52.19238414769403,28.528,28.8,1,0,1,0
2024,672515,1.499,44.811682933148504,31.996,29.6,0,1,1,0
2024,672515,NA,36.07010415561907,40.367,28.7,0,1,0,0
2024,672515,1.509,56.423953105263806,23.867,27.7,1,0,1,0
2024,673237,1.524,47.05920463239152,32.233,28.3,0,1,1,0
2024,673237,NA,45.84352291114775,30.652,28.7,0,1,0,0
2024,673237,1.74,48.028611355926536,31.636,27.5,0,1,1,0
2024,673237,NA,46.484720030697254,31.506,28.5,0,1,0,0
2024,673237,1.48,48.29943564970718,30.61,28,0,1,1,0
2024,673237,1.462,47.951166994221346,31.456,28.7,1,0,1,0
2024,673237,NA,36.94716217531025,40.85,29.1,0,1,0,0
2024,673237,NA,45.05993529907296,33.18,28,0,1,0,0
2024,680728,NA,53.35060722097549,25.639,28.2,0,1,0,0
2024,680728,NA,45.74750158097253,30.571,29.7,0,1,0,0
2024,680728,NA,43.296876911241156,33.256,28.4,0,1,0,0
2024,680728,1.596,47.17993506012392,30.944,28.4,0,1,1,0
2024,680728,NA,40.98853033860671,37.224,29.1,0,1,0,0
2024,680777,NA,39.677566887680065,39.917,28,0,1,0,0
2024,680777,NA,41.32601498926327,35.643,28.1,0,1,0,0
2024,680777,NA,42.03460282653085,36.084,29.3,0,1,0,0
2024,680777,1.451,44.1382035656934,34.895,26.1,0,1,1,0
2024,680777,1.426,41.932339239040466,37.26,27.6,0,1,1,0
2024,680777,1.512,44.13682381458561,33.543,28.5,0,1,1,0
2024,680779,1.398,40.624279138021976,38.348,26.5,0,1,1,0
2024,680779,1.489,39.51553346461759,39.15,28,0,1,1,0
2024,680779,NA,44.188783556663516,32.501,29.2,0,1,0,0
2024,680779,NA,33.52629749863034,44.493,27.1,0,1,0,0
2024,681351,1.577,54.65550788209463,22.976,30.4,1,0,1,0
2024,681351,1.432,45.52542700588108,33.737,27.2,0,1,1,0
2024,681351,1.698,55.71048678408582,23.982,28.5,1,0,1,0
2024,681351,1.595,45.46711377937694,32.225,28.7,0,1,1,0
2024,681351,1.662,57.22547067790587,21.299,29.6,1,0,1,0
2024,681351,1.619,44.268640782346004,34.573,28.3,0,1,1,0
2024,681351,NA,47.80604269876541,30.396,30.1,0,1,0,0
2024,681351,NA,38.873252822883074,38.387,28.2,0,1,0,0
2024,681351,1.534,53.75760101082198,24.398,29.6,0,1,1,0
2024,681351,1.714,49.747770187348195,27.359,26.7,0,1,1,0
2024,681351,NA,49.20701944821114,29.471,26.9,0,1,0,0
2024,681351,NA,42.72570442147205,34.491,28.1,0,1,0,0
2024,681351,NA,35.49700572864893,40.93,30,0,1,0,0
2024,681351,1.499,49.488891407072565,29.291,29.6,0,1,1,0
2024,682626,NA,49.17685053209317,31.976,29.1,0,1,0,0
2024,682626,NA,46.255215647792085,34.106,28.6,0,1,0,0
2024,682626,1.474,48.625459385652555,30.36,28.8,1,0,1,0
2024,682626,NA,41.35369674465508,35.373,27.1,0,1,0,0
2024,682626,NA,33.085372680487005,46.086,27.3,0,1,0,0
2024,682626,NA,46.28476034362231,30.817,29.1,0,1,0,0
2024,682626,NA,36.06838717336259,42.109,27.9,0,1,0,0
2024,682626,NA,44.55670068380092,34.84,30.2,0,1,0,0
2024,682626,1.536,47.99864252468541,30.357,28.9,0,1,1,0
2024,682626,NA,47.170455965892245,30.236,29.6,0,1,0,0
2024,682626,NA,50.738371355872765,28.751,29.2,0,1,0,0
2024,682626,NA,42.30100761167895,33.988,30.3,0,1,0,0
2024,686452,1.535,50.62469420989639,27.891,29.9,0,1,1,0
2024,686482,1.473,45.154702396338315,34.246,29,0,1,1,0
2024,686482,1.52,53.378437198248825,24.9,28.9,0,1,1,0
2024,686676,1.563,58.825418871294964,20.417,28.4,1,0,1,0
2024,686676,1.418,45.17808598703663,34.125,29.5,0,1,1,0
2024,686676,NA,53.790048727216174,26.128,29.6,0,1,0,0
2024,686676,NA,45.681769808532366,32.504,27.5,0,1,0,0
2024,686676,NA,47.84082858394562,29.833,28.2,0,1,0,0
2024,686676,1.475,50.84806657217607,29.413,28.1,0,1,1,0
2024,686676,NA,42.69678662092043,34.147,27.3,0,1,0,0
2024,686676,NA,65.10572920892366,17.308,28,0,1,0,0
2024,686676,NA,38.53419928387167,39.766,29.1,0,1,0,0
2024,686676,NA,44.02926705795919,35.656,28.1,0,1,0,0
2024,686676,NA,48.19017786630249,28.74,28.5,0,1,0,0
2024,686676,NA,55.9489886673526,24.47,26.6,0,1,0,0
2024,686676,NA,42.894254720561946,35.417,28.4,0,1,0,0
2024,686780,NA,40.90614690586487,38.122,27.5,0,1,0,0
2024,686780,1.408,51.60074810492972,27.078,30.1,0,1,1,0
2024,686780,NA,48.43687272235885,30.509,29.6,0,1,0,0
2024,686780,NA,45.86034836614738,33.51,28.6,0,1,0,0
2024,686780,1.448,47.44508168755894,29.269,29.8,0,1,1,0
2024,686780,NA,48.727165443959706,30.378,29.7,0,1,0,0
2024,686780,1.363,42.94386986385335,36.496,28.6,0,1,1,0
2024,686780,1.465,45.27883207163734,32.54,29.4,0,1,1,0
2024,686780,NA,48.97485227992835,30.677,28.3,0,1,0,0
2024,686780,NA,42.16843065905481,34.426,28,0,1,0,0
2024,686780,NA,41.83656707582129,35.516,29.6,0,1,0,0
2024,686780,NA,42.137642486477205,36.629,26.9,0,1,0,0
2024,686780,1.41,52.66606004913175,27.362,27.7,1,0,1,0
2024,691011,NA,65.81656176008028,20.45,28.6,0,1,0,0
2024,691011,NA,58.37360030475458,28.199,27.9,1,0,1,0
2024,691011,1.511,43.733411981478056,37.058,27,0,1,1,0
2024,691011,1.45,50.300004052978025,29.298,28.5,1,0,1,0
2024,693307,1.764,53.52459955157182,25.862,28.7,0,1,1,0
2024,693307,NA,36.482722268731706,40.246,28.6,0,1,0,0
2024,693307,1.44,49.31845630169417,29.479,29.9,0,1,1,0
2024,693307,NA,29.761556346009968,47.023,28,0,1,0,0
2024,696100,NA,51.353935164607464,27.799,29.3,0,1,0,0
2025,455117,NA,48.66416039391073,30.336,26.9,0,1,0,0
2025,455117,NA,55.99676554089949,23.904,29.1,0,1,0,0
2025,455117,1.564,46.493912070901764,33.954,26.5,1,0,1,0
2025,518595,NA,44.02663739736259,33.788,25.4,0,1,0,0
2025,518595,NA,46.11445106678724,31.361,27.6,0,1,0,0
2025,518595,1.589,46.86057174644333,31.916,28.8,0,1,1,0
2025,518595,NA,46.864611850227696,31.273,29.4,0,1,0,0
