season,runner_id,catcher_id,pop_time,pop_n,sprint_speed,caught
2023,680776,681351,2.09,20,29.5,0
2023,593428,669257,1.91,56,27.6,0
2023,641857,596117,1.87,18,25.8,0
2023,607054,605170,2.06,31,28.0,0
2023,673490,672275,1.87,51,28.5,0
2023,663586,663886,2.01,36,28.1,0
2023,677951,543309,1.98,43,30.5,0
2023,660670,605170,2.06,31,28.0,0
2023,596146,663886,2.01,36,27.4,0
2024,543685,663886,2.02,64,26.8,0
2024,668942,673237,1.97,73,27.0,0
2024,680700,553882,2.04,18,27.9,0
2024,543257,671056,1.99,28,27.7,0
2024,676609,624512,1.98,16,28.3,1
2024,681807,621512,1.93,27,26.2,0
2024,658668,669257,1.94,57,27.8,0
2024,680474,643376,1.99,38,27.8,0
2024,666160,663728,1.95,70,28.6,1
2024,671277,543309,2.02,44,27.2,0
2024,670042,642136,2.01,15,28.9,0
2024,682998,521692,2.01,24,29.6,0
2024,666023,518735,2.09,31,26.6,0
2025,666134,642136,2.0,38,27.6,1
2025,666160,693307,1.94,60,28.5,0
2025,608070,624431,2.0,47,28.4,1
2025,622761,671056,2.0,6,29.3,0
2025,805367,682626,1.93,35,27.0,1
2025,807713,696100,1.95,45,29.0,0
2025,671739,682663,1.99,53,28.5,0
2025,669369,656180,1.93,35,28.5,0
2025,680718,668800,2.0,13,27.7,1
2025,682998,650968,2.0,24,29.8,0
2025,595879,518595,2.0,33,27.5,0
2025,664056,641680,2.01,44,28.8,1
2025,621439,668670,1.95,20,30.2,0
2025,681082,620443,1.87,29,28.8,0
2025,656305,608348,1.95,39,28.1,0
2025,676391,681508,1.98,14,28.6,1
2025,592450,673237,1.95,72,27.1,1
2025,645302,693307,1.94,60,28.1,1
2021,596146,620443,2.0,9,27.4,0
2021,657656,455117,1.96,32,27.6,0
2021,668227,545358,2.02,25,28.7,0
2021,641658,457763,2.0,26,29.8,0
2021,605548,518735,2.06,29,29.4,0
2021,668227,543877,1.98,43,28.7,1
2021,645277,543510,2.01,35,28.4,0
2022,669256,669004,1.97,20,28.6,0
2022,641914,606992,1.95,29,26.4,0
2022,641487,455117,1.92,40,26.9,0
2022,519203,642336,1.95,24,25.5,0
2022,680776,595978,1.95,39,29.2,0
2022,656695,545358,2.03,33,26.8,0
2022,621028,642020,1.9,11,27.9,0
2022,686823,542194,1.89,19,27.5,1
2022,664238,669087,2.0,11,28.3,0
2023,622534,660688,2.06,64,28.3,0
2023,572191,663743,2.01,44,28.7,0
2023,607208,607732,1.97,41,30.3,0
2023,607680,663743,2.01,44,28.2,0
2023,669261,605131,2.01,29,28.6,0
2023,656976,661388,1.95,47,26.2,0
2023,572233,661388,1.95,47,26.4,0
2023,518692,666023,1.93,27,26.7,0
2023,592885,680777,1.95,27,28.1,0
2023,663538,553869,1.93,51,28.5,0
2023,647304,666165,2.0,21,25.8,0
2023,680118,656024,1.99,12,30.3,0
2023,642731,669257,1.91,56,28.1,1
2024,663656,518595,1.98,37,26.0,0
2024,677942,543228,1.98,12,28.6,1
2024,650333,553869,1.9,33,26.7,0
2024,691718,666163,1.92,47,30.0,0
2024,663550,686676,1.85,46,27.9,1
2024,673357,663743,1.93,60,28.8,0
2024,671277,686780,1.93,39,27.2,0
2024,608070,668939,1.96,55,28.2,0
2024,680776,641680,1.98,70,29.6,0
2024,676356,680728,2.04,13,29.8,0
2024,694192,666310,1.97,38,29.7,0
2024,682829,666023,1.88,23,30.0,1
2024,664238,592200,2.0,31,28.0,0
2024,608070,641680,1.98,70,28.2,0
2024,676356,668939,1.96,55,29.8,1
2024,621438,663886,2.02,64,28.9,0
2025,664238,642136,2.0,38,27.7,0
2025,660821,696100,1.95,45,27.0,0
2025,592450,521692,1.93,17,27.1,0
2025,664068,665966,1.92,63,28.3,1
2025,682668,681351,2.0,50,29.6,0
2025,692216,681508,1.98,14,27.6,0
2021,516782,457763,2.0,26,28.5,0
2021,598265,607732,2.03,29,27.2,0
2021,680911,680777,2.03,34,29.1,0
2021,608070,518735,2.06,29,28.1,0
2021,624428,518595,2.03,14,27.1,0
2021,605141,457763,2.0,26,27.2,0
2022,666971,657136,1.92,15,27.3,0
2022,541645,660688,2.0,46,28.3,0
2022,680757,624512,1.97,34,28.4,0
2022,660271,669221,1.89,33,28.2,1
2022,641857,669257,1.93,32,25.8,0
2022,606157,592663,1.82,44,28.7,1
2022,642731,605131,2.06,17,28.2,0
2022,669289,668939,1.93,24,27.0,0
2023,516782,669127,1.9,68,27.1,0
2023,642731,660688,2.06,64,28.1,0
2023,641680,641511,1.99,27,25.8,0
2023,666182,542194,1.87,39,27.1,0
2023,667452,595956,1.97,30,28.4,1
2023,677551,596142,1.9,24,27.5,0
2023,666197,592200,1.99,13,26.6,1
2023,621493,521692,1.98,26,28.0,0
2023,624413,661388,1.95,47,26.0,0
2023,682928,663728,1.96,66,28.6,0
2023,514888,672515,1.9,33,26.9,0
2024,643396,624431,2.07,44,27.8,0
2024,545361,666163,1.92,47,28.9,0
2024,642708,621512,1.93,27,29.0,0
2024,453568,669127,1.91,70,27.4,0
2024,641584,669224,1.98,45,28.3,0
2024,666310,686676,1.85,46,26.6,0
2024,669720,595978,1.94,19,27.1,0
2024,694671,518735,2.09,31,29.8,0
2024,665161,657136,1.95,46,29.8,1
2024,643396,595978,1.94,19,27.8,0
2024,663897,672386,2.0,55,28.6,0
2024,642715,691011,1.94,11,27.4,0
2024,643396,686452,1.94,12,27.8,1
2024,677588,663698,2.0,35,28.1,0
2025,680776,543309,2.03,45,29.1,0
2025,680977,620443,1.87,29,26.6,0
2025,672820,682663,1.99,53,26.7,0
2025,680718,700250,2.07,10,27.7,0
2025,687363,689414,2.0,38,30.2,0
2025,672761,680777,1.98,34,27.8,0
2025,624641,656180,1.93,35,29.4,1
2025,663624,641598,2.04,23,27.6,0
2021,607208,425877,1.91,24,30.6,0
2021,664058,669257,1.96,56,27.6,0
2021,643217,680777,2.03,34,27.6,0
2021,592348,518735,2.06,29,28.5,0
2021,668804,553882,2.0,47,28.6,0
2021,670032,543877,1.98,43,28.2,0
2021,606157,605170,2.02,28,28.3,0
2021,516782,661388,2.01,11,28.5,0
2021,656305,543592,2.01,18,28.1,0
2021,660634,608596,2.04,26,26.9,0
2021,608070,553882,2.0,47,28.1,0
2022,542364,553882,2.01,23,27.1,1
2022,518692,571466,1.99,38,26.9,0
2022,664023,543309,1.95,22,27.9,0
2022,663897,621512,1.96,30,28.7,0
2022,542932,621512,1.96,30,29.5,0
2022,502054,661388,1.97,18,27.9,0
2022,663457,519222,2.08,18,28.2,0
2022,669911,642020,1.9,11,28.3,1
2022,543760,657136,1.92,15,28.8,0
2022,681987,620443,2.0,20,29.6,0
2022,656775,624431,1.99,29,28.5,0
2022,650559,661388,1.97,18,27.8,0
2022,592885,608348,1.98,39,28.1,1
2023,656413,592663,1.83,50,29.2,0
2023,665161,672386,1.98,48,29.4,0
2023,643289,666165,2.0,21,28.1,0
2023,663457,571466,1.99,21,27.8,0
2023,676609,506702,1.96,11,29.0,0
2023,668227,672386,1.98,48,28.4,0
2023,665487,663743,2.01,44,29.3,0
2023,642731,553869,1.93,51,28.1,0
2023,592885,666310,1.94,44,28.1,0
2023,664056,518735,2.08,69,28.8,0
2023,677951,657136,1.92,60,30.5,0
2023,682829,682626,1.94,57,30.5,0
2023,571771,663728,1.96,66,26.9,0
2023,682829,595956,1.97,30,30.5,0
2023,645277,543228,1.99,45,27.6,1
2023,665923,543877,1.95,35,29.6,1
2024,670032,666023,1.88,23,27.1,1
2024,696285,663743,1.93,60,29.7,0
2024,696285,663743,1.93,60,29.7,0
2024,593428,644433,1.92,9,27.4,0
2024,671289,642136,2.01,15,28.2,0
2024,657136,663743,1.93,60,28.4,0
2024,673490,518595,1.98,37,28.3,0
2024,668227,666310,1.97,38,28.1,0
2024,673357,663698,2.0,35,28.8,0
2024,621020,680777,1.93,40,27.8,0
2024,672695,666163,1.92,47,27.0,1
2024,656775,657136,1.95,46,28.3,0
2024,670764,669257,1.94,57,27.8,1
2024,687529,680728,2.04,13,29.2,0
2024,678662,669221,1.95,39,28.1,0
2024,656582,624431,2.07,44,26.9,1
2025,621438,663743,1.93,48,29.3,1
2025,691176,682626,1.93,35,28.7,0
2025,669707,645444,2.0,25,28.8,0
2025,669261,668670,1.95,20,27.9,0
2025,676609,691019,1.96,31,28.3,0
2025,802415,669127,1.89,67,29.6,1
2025,681987,680862,2.0,9,29.7,0
2025,665742,682663,1.99,53,25.8,0
2021,605119,595284,1.94,15,27.0,0
2021,642423,608700,2.09,26,28.8,0
2021,660670,621512,1.94,16,29.4,1
2021,621433,545358,2.02,25,28.5,0
2021,621439,455139,2.0,8,29.9,1
2021,666182,596142,1.95,25,28.0,0
2022,596019,645444,1.94,11,27.6,0
2022,453568,575929,1.93,23,27.8,1
2022,663457,605244,1.95,15,28.2,0
2022,542932,661388,1.97,18,29.5,0
2022,650559,455117,1.92,40,27.8,0
2022,665862,553869,1.94,28,29.3,1
2022,656716,660688,2.0,46,28.3,0
2022,543257,553869,1.94,28,27.9,0
2022,666182,657136,1.92,15,27.5,0
2022,669016,543877,1.94,37,28.8,0
2023,641584,669221,1.9,53,28.0,0
2023,677594,575929,1.93,34,29.6,0
2023,650402,643376,1.99,30,26.4,1
2023,683002,521692,1.98,26,28.8,0
2023,687263,663728,1.96,66,27.7,0
2023,623205,455117,1.93,55,28.4,0
2023,502054,686676,1.91,17,27.8,0
2024,682626,680779,1.87,10,25.8,0
2024,669016,571912,1.97,27,28.2,0
2024,642350,661388,1.96,58,29.9,1
2024,664983,543309,2.02,44,29.8,0
2024,669234,605170,2.02,35,26.6,1
2024,608369,661388,1.96,58,25.3,0
2024,669911,686676,1.85,46,27.4,0
2024,664238,673237,1.97,73,28.0,1
2024,665161,643376,1.99,38,29.8,0
2025,669364,660688,2.0,42,28.3,0
2025,670764,592663,1.86,50,28.2,1
2025,673962,673237,1.95,72,26.6,0
2025,643446,696100,1.95,45,26.5,0
2025,694384,642851,1.96,19,26.0,0
2025,696285,681351,2.0,50,29.3,0
2025,596115,660688,2.0,42,28.6,0
2025,677649,455117,1.98,31,28.8,0
2025,701350,543877,1.94,39,27.8,1
2025,650489,665966,1.92,63,28.2,0
2025,670764,681351,2.0,50,28.2,0
2025,664702,696100,1.95,45,29.4,0
2025,678882,673237,1.95,72,29.1,0
2025,666152,694212,1.93,8,29.3,1
2025,682829,687221,1.93,15,29.1,0
2025,682928,682663,1.99,53,28.2,0
2025,671286,641680,2.01,44,27.0,0
2025,808982,696100,1.95,45,28.2,1
2025,805300,682626,1.93,35,28.1,0
2021,641796,425877,1.91,24,30.6,0
2021,664058,518735,2.06,29,27.6,1
2021,665926,624431,2.08,29,29.1,0
2021,669374,605131,2.06,21,27.2,0
2022,628451,661388,1.97,18,27.4,0
2022,516416,518595,1.99,36,27.7,0
2022,642180,592663,1.82,44,29.1,1
2022,623205,663728,1.99,47,29.1,0
2022,669397,543877,1.94,37,27.7,0
2022,657077,669004,1.97,20,26.8,1
2022,594777,663728,1.99,47,25.4,0
2022,668731,663728,1.99,47,28.9,0
2021,641786,606992,1.94,21,27.7,0
2021,606192,596142,1.95,25,28.5,0
2021,516782,669257,1.96,56,28.5,0
2021,656555,596142,1.95,25,26.4,1
2021,668942,607732,2.03,29,27.6,1
2021,669289,664874,2.04,13,27.3,0
2021,543592,455117,1.96,32,26.1,1
2021,666182,642336,1.94,17,28.0,0
2022,643393,455139,2.04,20,26.3,0
2022,543305,641680,1.99,46,27.9,0
2022,664728,518735,2.09,29,28.0,1
2022,608070,661531,2.0,27,28.5,0
2022,677951,519390,2.12,7,30.3,0
2022,607208,518595,1.99,36,30.3,0
2022,514917,669127,1.93,14,28.3,0
2022,663538,425877,2.05,19,29.1,0
2022,665161,669087,2.0,11,29.4,0
2022,665161,669087,2.0,11,29.4,0
2023,663647,553869,1.93,51,27.1,1
2023,668843,571912,1.93,36,27.0,1
2023,670032,680777,1.95,27,27.7,0
2023,665923,455117,1.93,55,29.6,0
2023,593160,661388,1.95,47,28.8,0
2023,664983,660688,2.06,64,30.0,0
2023,664983,660688,2.06,64,30.0,0
2023,660670,592663,1.83,50,28.0,0
2023,671739,657136,1.92,60,28.8,0
2023,672580,682626,1.94,57,28.2,0
2023,593428,608348,1.96,23,27.6,0
2023,660670,682626,1.94,57,28.0,0
2023,621466,592663,1.83,50,26.3,1
2024,660670,663743,1.93,60,27.7,0
2024,676609,608348,1.97,51,28.3,0
2024,677951,672386,2.0,55,30.5,0
2024,701538,672515,1.89,26,28.5,0
2024,592626,669134,1.97,25,25.5,0
2024,681297,596117,1.88,22,28.2,0
2024,592885,641680,1.98,70,28.5,0
2024,680118,663743,1.93,60,29.6,0
2024,650489,673237,1.97,73,27.9,1
2024,686217,518595,1.98,37,29.3,0
2024,650333,668670,1.93,30,26.7,0
2024,664056,592663,1.85,39,28.2,0
2025,664056,620443,1.87,29,28.8,0
2025,621493,543309,2.03,45,27.3,1
2025,807712,642136,2.0,38,28.7,0
2025,578428,623168,1.92,38,27.8,1
2025,669065,518595,2.0,33,27.1,0
2025,663728,518595,2.0,33,26.0,0
2025,686475,642851,1.96,19,28.9,0
2025,656941,672275,1.86,44,25.9,0
2025,578428,650968,2.0,24,27.8,0
2025,664238,641680,2.01,44,27.7,0
2025,645277,689414,2.0,38,27.2,0
2025,678554,641598,2.04,23,26.9,0
2025,547180,543309,2.03,45,27.0,1
2025,661388,686780,1.93,52,26.2,1
2025,642215,682663,1.99,53,28.1,0
2021,593160,641470,2.02,30,28.6,1
2021,665750,605170,2.02,28,29.7,0
2021,607043,624513,2.01,28,28.9,0
2021,663656,624431,2.08,29,27.4,0
2021,543105,669257,1.96,56,26.7,0
2021,518792,592663,1.84,16,26.8,0
2021,657656,641680,1.99,25,27.6,0
2021,668227,624512,1.97,14,28.7,1
2021,642165,457763,2.0,26,26.8,0
2021,669242,444489,1.94,21,28.9,0
2021,621028,575929,1.91,37,28.4,0
2022,516782,592663,1.82,44,28.0,0
2022,677951,624512,1.97,34,30.3,0
2022,669242,518595,1.99,36,28.7,0
2022,542932,641680,1.99,46,29.5,0
2022,660670,642851,2.04,15,28.5,0
2023,572228,666023,1.93,27,24.9,0
2023,663647,668939,1.91,51,27.1,0
2023,596019,668800,2.01,33,28.1,0
2023,622761,543877,1.95,35,30.1,0
2023,606132,592663,1.83,50,28.7,0
2023,686668,673237,1.9,35,29.9,0
2023,673548,664874,2.0,28,28.5,0
2023,682998,668800,2.01,33,30.1,0
2023,670156,664874,2.0,28,28.6,0
2023,681481,666310,1.94,44,28.1,0
2023,622761,624512,1.98,21,30.1,0
2024,681807,668832,2.0,18,26.2,0
2024,680776,666310,1.97,38,29.6,0
2024,622761,681351,2.02,59,29.9,0
2024,665489,680777,1.93,40,27.2,0
2024,664761,663743,1.93,60,26.3,0
2024,656775,624431,2.07,44,28.3,0
2024,641355,672275,1.85,58,28.4,0
2024,680700,645305,1.96,18,27.9,0
2024,606192,518735,2.09,31,28.6,0
2023,694497,455117,1.93,55,29.6,0
2023,572233,592663,1.83,50,26.4,0
2024,666310,596142,1.96,20,26.6,1
2025,666149,663728,1.97,55,29.6,0
2025,669397,623168,1.92,38,27.4,0
2025,677951,607732,2.0,36,30.2,0
2025,687263,543309,2.03,45,28.1,0
2025,672695,686780,1.93,52,27.2,0
2025,676475,696100,1.95,45,25.5,0
2025,691016,663728,1.97,55,27.4,0
2025,672515,640902,1.93,13,27.0,0
2025,660670,656180,1.93,35,27.9,0
2025,641343,666023,1.9,35,27.1,1
2021,643217,435559,1.99,26,27.6,0
2021,614173,641470,2.02,30,28.6,0
2021,594807,608348,1.98,21,28.5,0
2021,664040,624512,1.97,14,27.6,1
2021,663697,592663,1.84,16,28.5,0
2021,572041,595284,1.94,15,27.7,0
2021,669720,641680,1.99,25,27.3,1
2021,664913,455117,1.96,32,28.1,1
2021,663647,592663,1.84,16,27.8,0
2021,609275,680777,2.03,34,28.4,0
2022,660271,664874,1.97,14,28.2,0
2022,662139,553869,1.94,28,28.0,1
2022,665489,606992,1.95,29,26.7,0
2022,596103,669257,1.93,32,28.2,0
2022,643289,518595,1.99,36,28.2,0
2022,676694,518595,1.99,36,28.9,0
2022,542364,643376,1.98,22,27.1,0
2022,543257,663728,1.99,47,27.9,0
2022,642350,669087,2.0,11,30.3,0
2022,663757,661531,2.0,27,28.8,1
2023,643217,673237,1.9,35,27.3,0
2023,669720,624512,1.98,21,27.4,0
2023,675656,682626,1.94,57,27.3,0
2023,621020,605131,2.01,29,28.4,0
2023,502671,663728,1.96,66,26.4,1
2023,668227,641511,1.99,27,28.4,1
2023,680776,643376,1.99,30,29.5,0
2023,664913,673237,1.9,35,27.3,0
2023,605141,553869,1.93,51,27.2,0
2023,641355,669221,1.9,53,28.3,0
2023,686217,641511,1.99,27,28.6,0
2023,543760,661388,1.95,47,28.7,0
2023,677595,663728,1.96,66,27.7,0
2023,543807,642851,1.91,23,27.8,1
2023,668904,641680,1.97,57,28.2,0
2023,666139,680777,1.95,27,28.7,0
2023,681082,682626,1.94,57,28.8,1
2024,660271,669134,1.97,25,28.1,0
2024,668804,596117,1.88,22,28.0,0
2024,656941,642136,2.01,15,25.8,0
2024,686668,641680,1.98,70,29.3,0
2024,680474,607732,1.96,44,27.8,0
2024,696285,607732,1.96,44,29.7,1
2024,669016,518595,1.98,37,28.2,0
2024,667472,686676,1.85,46,28.5,1
2024,602104,672386,2.0,55,26.9,1
2024,665926,543877,1.96,32,28.9,0
2024,664040,668939,1.96,55,27.2,0
2024,673357,592200,2.0,31,28.8,0
2024,671277,624431,2.07,44,27.2,0
2024,673357,641680,1.98,70,28.8,0
2024,666152,672386,2.0,55,29.4,0
2024,666139,680777,1.93,40,28.4,0
2024,665862,657136,1.95,46,28.6,1
2023,669357,663728,1.96,66,26.5,1
2025,650559,666163,1.96,19,27.8,0
2025,573262,680777,1.98,34,26.9,0
2025,681393,642136,2.0,38,28.8,1
2025,694192,592663,1.86,50,29.2,1
2025,663647,665561,1.88,24,27.2,1
2025,666139,620443,1.87,29,28.1,1
2025,686217,656180,1.93,35,28.9,0
2025,543309,605170,2.05,28,25.1,0
2025,681297,700250,2.07,10,27.4,0
2021,467793,641470,2.02,30,25.0,0
2021,592518,663886,1.97,22,26.4,0
2021,608686,605131,2.06,21,27.2,0
2021,608070,624431,2.08,29,28.1,0
2021,622761,521692,1.97,28,30.3,0
2022,542364,595751,1.89,16,27.1,1
2022,668227,605170,2.01,34,28.8,0
2022,671277,592663,1.82,44,27.0,1
2022,493329,663728,1.99,47,26.9,0
2022,680757,571466,1.99,38,28.4,0
2023,668930,672515,1.9,33,29.4,1
2023,656541,607732,1.97,41,28.9,0
2023,622569,542194,1.87,39,27.9,0
2023,677951,668939,1.91,51,30.5,1
2023,643289,595956,1.97,30,28.1,0
2023,677951,543877,1.95,35,30.5,0
2023,608671,605131,2.01,29,29.0,0
2023,666160,643376,1.99,30,28.6,1
2023,670032,680777,1.95,27,27.7,0
2023,681082,607732,1.97,41,28.8,0
2023,641355,518595,1.97,39,28.3,0
2023,666135,682626,1.94,57,27.2,0
2023,661388,668800,2.01,33,26.5,0
2023,668942,455117,1.93,55,26.7,0
2024,545361,663743,1.93,60,28.9,0
2024,666969,669127,1.91,70,26.8,0
2024,665926,686676,1.85,46,28.9,0
2024,605141,643376,1.99,38,26.7,0
2024,665862,668832,2.0,18,28.6,0
2024,650859,673237,1.97,73,26.9,0
2024,643396,668670,1.93,30,27.8,0
2024,668930,657136,1.95,46,29.3,0
2024,680776,455117,1.97,17,29.6,0
2024,664901,673237,1.97,73,26.5,0
2024,676609,680777,1.93,40,28.3,0
2024,682829,686780,1.93,39,30.0,0
2024,592325,660688,2.06,57,26.9,0
2024,695578,661388,1.96,58,28.7,0
2024,664056,681351,2.02,59,28.2,0
2024,666176,682626,1.92,37,28.8,1
2024,677587,668939,1.96,55,26.8,0
2024,664238,682626,1.92,37,28.0,0
2024,660271,661388,1.96,58,28.1,0
2024,679032,645305,1.96,18,30.1,0
2025,670541,663728,1.97,55,26.2,0
2025,668930,669127,1.89,67,28.9,0
2025,649966,672275,1.86,44,26.0,0
2025,621020,700337,1.95,46,28.5,0
2025,681082,663698,1.99,39,28.8,0
2025,805367,672275,1.86,44,27.0,0
2025,691594,645444,2.0,25,28.0,1
2025,669357,595978,1.94,21,25.9,0
2025,694192,687221,1.93,15,29.2,0
2025,669065,606992,1.88,8,27.1,0
2025,671277,665561,1.88,24,26.5,0
2025,687859,665561,1.88,24,26.5,0
2025,686668,666023,1.9,35,29.5,1
2025,669261,686948,1.95,63,27.9,0
2025,671277,691019,1.96,31,26.5,0
2021,605170,605131,2.06,21,24.9,0
2021,641561,553869,1.95,20,28.2,1
2022,593160,595978,1.95,39,28.6,0
2022,664728,596142,1.93,29,28.0,0
2022,650489,669004,1.97,20,28.3,0
2022,650859,571912,1.96,31,27.9,1
2022,668751,519222,2.08,18,26.1,0
2022,669352,663728,1.99,47,30.3,0
2023,516416,680777,1.95,27,27.4,1
2023,572228,553882,2.0,25,24.9,0
2023,592192,543592,1.97,28,27.8,0
2023,621439,518735,2.08,69,29.3,0
2023,665862,669221,1.9,53,28.4,1
2023,677951,518735,2.08,69,30.5,0
2023,670764,571466,1.99,21,28.2,0
2023,665923,666310,1.94,44,29.6,0
2023,645277,664874,2.0,28,27.6,0
2023,676801,595453,1.99,18,28.2,0
2023,650402,607732,1.97,41,26.4,0
2023,677595,663728,1.96,66,27.7,0
2024,691026,669134,1.97,25,28.8,0
2024,677800,666310,1.97,38,27.5,0
2024,650859,543510,1.98,38,26.9,0
2024,665161,666310,1.97,38,29.8,0
2024,596019,672515,1.89,26,27.6,0
2024,545121,666310,1.97,38,26.7,0
2024,664238,666310,1.97,38,28.0,0
2024,666139,641680,1.98,70,28.4,0
2024,667472,663886,2.02,64,28.5,0
2024,656541,681351,2.02,59,28.8,0
2024,680757,668939,1.96,55,27.1,0
2024,666134,624431,2.07,44,28.1,0
2024,606192,666163,1.92,47,28.6,0
2024,645302,641680,1.98,70,27.8,0
2024,677594,641680,1.98,70,29.6,0
2025,680776,623168,1.92,38,29.1,0
2025,682829,663728,1.97,55,29.1,0
2025,572191,693307,1.94,60,27.8,0
2025,663728,645444,2.0,25,26.0,1
2025,621439,641680,2.01,44,30.2,0
2025,663656,650968,2.0,24,26.5,0
2025,608701,696100,1.95,45,26.7,0
2025,676572,663886,1.99,35,26.9,0
2025,592206,665966,1.92,63,27.7,0
2025,672724,696100,1.95,45,29.2,0
2021,670351,641680,1.99,25,27.2,0
2021,592206,553882,2.0,47,27.6,0
2021,591720,605131,2.06,21,26.9,0
2021,624503,572287,1.95,28,27.8,0
2022,621493,488771,1.97,11,28.4,1
2022,621563,660688,2.0,46,27.3,0
2022,663647,605131,2.06,17,27.9,0
2022,668804,605131,2.06,17,28.2,0
2022,457705,672515,1.92,14,28.9,1
2022,669352,455117,1.92,40,30.3,1
2022,666624,621512,1.96,30,28.8,0
2023,669242,661388,1.95,47,28.8,1
2023,682998,607732,1.97,41,30.1,0
2023,665926,660688,2.06,64,29.2,0
2023,543228,605131,2.01,29,26.2,0
2023,660670,455117,1.93,55,28.0,0
2023,666139,518735,2.08,69,28.7,0
2023,677551,643376,1.99,30,27.5,0
2023,657557,641680,1.97,57,26.8,1
2023,623912,641680,1.97,57,27.8,0
2023,670770,673237,1.9,35,28.3,1
2023,600869,571912,1.93,36,27.5,0
2023,643393,455117,1.93,55,26.2,0
2023,656811,682626,1.94,57,27.7,0
2023,605141,669134,1.97,10,27.2,0
2023,680118,624512,1.98,21,30.3,1
2023,677951,543228,1.99,45,30.5,0
2023,666160,650907,1.87,11,28.6,0
2023,643446,668800,2.01,33,27.4,0
2023,669242,518595,1.97,39,28.8,1
2023,605141,669134,1.97,10,27.2,0
2023,680757,668670,1.95,30,28.1,0
2024,642350,553869,1.9,33,29.9,0
2024,676609,657136,1.95,46,28.3,0
2024,677951,543309,2.02,44,30.5,0
2024,672284,668939,1.96,55,27.9,0
2024,666139,518735,2.09,31,28.4,0
2024,666624,543510,1.98,38,27.3,1
2024,667670,657136,1.95,46,27.6,0
2024,642708,643376,1.99,38,29.0,0
2024,668709,682626,1.92,37,27.6,0
2024,641933,668670,1.93,30,27.5,0
2024,663368,663886,2.02,64,29.6,0
2024,607208,661388,1.96,58,29.6,1
2024,664056,592663,1.85,39,28.2,0
2024,608070,624431,2.07,44,28.2,0
2025,669208,669127,1.89,67,28.4,0
2025,596115,543309,2.03,45,28.6,0
2025,682998,620443,1.87,29,29.8,1
2025,682657,660688,2.0,42,27.7,0
2025,680474,641598,2.04,23,28.3,0
2025,694374,605131,2.11,11,28.2,0
2025,681393,700337,1.95,46,28.8,0
2025,687263,642851,1.96,19,28.1,0
2025,666181,543877,1.94,39,29.3,1
2025,701358,665561,1.88,24,29.3,0
2025,666134,656577,1.9,18,27.6,0
2025,669397,661388,1.96,46,27.4,0
2025,663538,623168,1.92,38,28.6,0
2025,672275,696100,1.95,45,25.7,0
2025,641584,608348,1.95,39,28.4,1
2025,663538,686948,1.95,63,28.6,1
2021,657656,669257,1.96,56,27.6,0
2021,606132,455117,1.96,32,28.3,1
2021,593160,518735,2.06,29,28.6,0
2021,542932,595284,1.94,15,29.9,0
2021,543257,518735,2.06,29,27.7,1
2021,645277,425877,1.91,24,28.4,0
2021,642715,575929,1.91,37,28.0,0
2021,453568,669257,1.96,56,27.6,0
2021,596115,669257,1.96,56,28.6,1
2021,643217,664874,2.04,13,27.6,0
2021,665862,656180,1.98,13,29.1,0
2021,641933,543592,2.01,18,29.6,0
2022,592885,592663,1.82,44,28.1,0
2022,542932,455117,1.92,40,29.5,0
2022,575929,661388,1.97,18,27.5,0
2022,542932,621512,1.96,30,29.5,0
2022,670768,608348,1.98,39,28.2,0
2022,650333,643376,1.98,22,26.9,0
2022,663697,624512,1.97,34,27.7,0
2022,607043,605170,2.01,34,28.6,0
2023,668227,669127,1.9,68,28.4,0
2023,668227,571912,1.93,36,28.4,0
2023,607208,518735,2.08,69,30.3,0
2023,686668,592663,1.83,50,29.9,0
2023,668227,596142,1.9,24,28.4,1
